net,length_um
clknet_1_0__leaf_net359,63.995µm
net684,63.98µm
net433,63.81µm
net164,63.61µm
net460,63.555µm
net552,63.34µm
net381,63.04µm
net725,63.005µm
net161,62.92µm
net820,61.78µm
net448,61.72µm
net297,61.3µm
net319,61.28µm
net301,61.26µm
net215,60.79µm
net779,60.48µm
net611,60µm
net228,59.93µm
net693,59.7µm
net700,59.42µm
net727,59.38µm
net198,59.34µm
net110,58.98µm
clknet_1_0__leaf_net653,58.88µm
net35,58.75µm
net416,58.715µm
net562,57.2µm
clknet_0_net765,57.08µm
net818,56.92µm
net715,56.4µm
net511,56.19µm
net533,55.46µm
net748,55.06µm
net517,54.7µm
net401,54.58µm
net361,54.56µm
net690,54.48µm
net569,54.39µm
net568,54.36µm
net475,54.22µm
net65,53.94µm
net394,53.7µm
net347,53.08µm
net544,52.64µm
net360,52.44µm
net255,52.34µm
net704,51.97µm
net147,51.76µm
net640,51.625µm
net609,51.6µm
net688,51.38µm
clknet_1_0__leaf_net765,51.38µm
net436,51.235µm
clknet_1_0__leaf_net756,51.2µm
net258,50.915µm
net73,50.54µm
net123,50.47µm
net518,50.42µm
net9,50.28µm
net99,50.14µm
net391,49.94µm
net490,49.67µm
net257,49.42µm
clknet_1_0__leaf_net515,49.22µm
net182,48.83µm
clknet_1_1__leaf_net515,48.76µm
net732,48.66µm
net765,48.62µm
net362,48.4µm
net22,48.24µm
net720,47.98µm
net698,47.94µm
net771,47.94µm
net312,47.88µm
net461,47.67µm
net464,47.64µm
net808,47.45µm
net549,47.1µm
net211,46.93µm
net263,46.84µm
net615,46.84µm
net707,46.6µm
net84,46.28µm
clknet_1_0__leaf_net477,46.28µm
net530,46.08µm
net359,45.84µm
clknet_4_1_0_clk,45.18µm
net407,44.64µm
net477,44.3µm
net135,44.12µm
net662,44.1µm
net443,43.99µm
clknet_0_net756,43.92µm
net378,43.82µm
net776,43.74µm
net185,43.69µm
net449,43.68µm
net560,43.665µm
net90,43.62µm
net331,43.56µm
net234,43.5µm
net25,43.44µm
net472,43.4µm
net115,43.22µm
net584,42.92µm
net67,42.88µm
net330,42.855µm
net41,42.84µm
net756,42.46µm
clknet_1_1__leaf_net765,42µm
net200,40.92µm
net29,40.84µm
clknet_1_0__leaf_net518,40.58µm
net171,40.55µm
net593,40.44µm
net13,40.38µm
net714,40.2µm
net546,39.875µm
net86,39.84µm
net445,39.7µm
net42,39.5µm
net177,39.42µm
net602,39.4µm
net543,39.38µm
net223,39.22µm
clknet_1_1__leaf_net532,39.2µm
net277,39.12µm
net376,39.12µm
net486,38.94µm
net613,38.935µm
net600,38.645µm
net770,38.36µm
net542,38.32µm
net288,37.91µm
net350,37.84µm
net385,37.78µm
net578,37.78µm
net11,37.6µm
net235,37.46µm
net418,37.45µm
net346,37.21µm
net622,37.2µm
net204,36.86µm
net289,36.54µm
net469,36.32µm
net581,36.28µm
net74,36.18µm
net532,35.88µm
net406,35.64µm
net167,35.63µm
net163,35.36µm
clknet_1_0__leaf_net532,35.24µm
net761,35.14µm
net14,34.82µm
net763,34.66µm
net452,34.5µm
net310,33.94µm
net635,33.9µm
net786,33.9µm
net107,33.86µm
net60,33.64µm
net642,33.56µm
net273,33.4µm
net379,33.3µm
net554,32.91µm
net368,32.88µm
net432,32.8µm
net829,32.615µm
net232,32.61µm
net24,32.57µm
net515,32µm
net189,31.77µm
net149,31.71µm
net34,31.6µm
net237,31.54µm
net645,31.38µm
net85,31.34µm
net179,30.91µm
net653,30.84µm
net356,30.66µm
net616,30.66µm
net92,30.4µm
net488,30.08µm
net398,29.925µm
clknet_0_net611,29.9µm
net50,29.62µm
clknet_1_1__leaf_net366,29.55µm
net632,29.14µm
net424,28.98µm
net70,28.95µm
net155,28.865µm
net498,28.86µm
clknet_0_net477,28.78µm
clknet_1_1__leaf_net359,28.76µm
net505,28.74µm
net483,28.68µm
net339,28.66µm
net816,28.36µm
net283,28.3µm
net480,28.04µm
net243,28.02µm
net374,27.98µm
net419,27.94µm
net256,27.86µm
net636,27.78µm
clknet_0_net359,27.72µm
net442,27.7µm
net366,27.64µm
net817,27.44µm
net63,27.42µm
net269,26.94µm
clknet_1_1__leaf_net477,26.94µm
clknet_1_0__leaf_net360,26.9µm
net282,26.68µm
net429,26.68µm
net538,26.68µm
clknet_0_net412,26.68µm
clknet_0_net380,26.62µm
net194,26.6µm
net614,26.57µm
net421,26.18µm
net345,26.14µm
net573,26.08µm
net130,26.02µm
net117,25.96µm
net499,25.76µm
net667,25.645µm
net348,25.64µm
net369,25.62µm
net557,25.38µm
clknet_0_net371,25.38µm
clknet_0_net358,25.24µm
net168,25.16µm
clknet_0_net533,24.8µm
net210,24.64µm
net383,24.54µm
net252,24.355µm
net96,24.32µm
net487,24.26µm
net227,24.22µm
clknet_0_net383,24.18µm
clknet_0_net360,24.18µm
net434,24.02µm
net364,24µm
net56,23.88µm
net598,23.805µm
net241,23.65µm
net371,23.48µm
net400,23.4µm
net628,23.32µm
net343,23.26µm
clknet_0_net366,22.96µm
net519,22.86µm
net651,22.69µm
net386,22.16µm
net502,22.04µm
net121,21.94µm
net539,21.92µm
net4,21.6µm
net553,21.54µm
net399,21.37µm
net305,21.26µm
net245,21.2µm
net201,21.12µm
net683,21.12µm
clknet_1_1__leaf_net360,20.98µm
net296,20.89µm
net313,20.865µm
net62,20.625µm
net202,20.62µm
net467,20.56µm
net230,20.54µm
net658,20.52µm
net264,20.5µm
net138,20.44µm
clknet_1_0__leaf_net412,20.44µm
net618,20.32µm
net195,20.28µm
net620,20.24µm
net15,20.1µm
net484,19.86µm
net229,19.78µm
net82,19.72µm
net646,19.58µm
net489,19.52µm
net833,19.43µm
net186,19.42µm
net240,19.26µm
net180,19.24µm
net660,19.2µm
net733,19.05µm
net417,18.66µm
net634,18.56µm
net706,18.52µm
net267,18.5µm
clknet_1_0__leaf_net374,18.455µm
net393,18.45µm
net773,18.44µm
net32,18.39µm
net412,18.2µm
clknet_0_net385,18.155µm
clknet_0_net543,17.9µm
net685,17.84µm
clknet_1_1__leaf_net611,17.82µm
clknet_0_net653,17.8µm
clknet_0_net370,17.68µm
net617,17.64µm
clknet_0_net761,17.64µm
net262,17.465µm
net564,17.44µm
net248,17.26µm
net278,17.23µm
clknet_0_net518,17.16µm
net481,17.14µm
net794,17.14µm
net75,17.1µm
net226,17.08µm
net497,17.06µm
net826,17.02µm
clknet_0_net532,17µm
net828,16.87µm
net663,16.84µm
net597,16.66µm
clknet_0_net374,16.6µm
net627,16.505µm
net492,16.48µm
net103,16.44µm
net739,16.38µm
clknet_1_0__leaf_net366,16.34µm
net37,16.32µm
net824,16.16µm
net265,16.06µm
net474,16.06µm
net612,16.02µm
net173,15.975µm
net737,15.94µm
net108,15.84µm
net782,15.84µm
net122,15.79µm
clknet_0_net515,15.76µm
net521,15.72µm
net414,15.68µm
clknet_1_1__leaf_net358,15.42µm
net39,15.34µm
net322,15.26µm
net363,15.26µm
net540,15.15µm
net465,14.98µm
net814,14.88µm
clknet_0_net739,14.86µm
net102,14.8µm
net780,14.68µm
net125,14.58µm
net454,14.465µm
net336,14.46µm
net509,14.38µm
net535,14.38µm
net528,14.36µm
net370,14.34µm
net823,14.34µm
net596,14.2µm
net68,14.085µm
net151,14µm
net106,13.88µm
net550,13.875µm
net654,13.84µm
net781,13.84µm
net224,13.675µm
out2,13.66µm
clknet_1_1__leaf_net385,13.66µm
net821,13.59µm
net566,13.475µm
in0,13.44µm
net260,13.42µm
net377,13.42µm
net599,13.355µm
net159,13.3µm
clknet_1_1__leaf_net383,13.24µm
clknet_1_1__leaf_net653,13.2µm
net630,13.16µm
net655,13.16µm
clknet_1_0__leaf_net371,13.16µm
net290,13.045µm
net516,13.04µm
clknet_1_1__leaf_net518,13µm
out16,12.97µm
in47,12.86µm
net45,12.72µm
net166,12.63µm
out5,12.63µm
in4,12.62µm
net809,12.5µm
net233,12.42µm
net372,12.42µm
net471,12.34µm
clknet_1_1__leaf_net533,12.27µm
in19,12.24µm
net281,12.1µm
net304,11.92µm
clknet_1_0__leaf_net739,11.72µm
in46,11.68µm
out23,11.68µm
net344,11.52µm
net329,11.42µm
net743,11.38µm
net266,11.24µm
net100,11.2µm
net192,11.2µm
net755,11.2µm
net88,11.175µm
net221,11.08µm
net358,11.02µm
out24,11.02µm
net18,11µm
clknet_1_0__leaf_net611,11µm
net315,10.92µm
net608,10.9µm
net447,10.88µm
net787,10.86µm
net287,10.74µm
net495,10.74µm
net759,10.66µm
net120,10.62µm
net462,10.55µm
net643,10.535µm
net57,10.46µm
net561,10.36µm
out47,10.34µm
in36,10.32µm
in28,10.215µm
net592,10.185µm
net699,10.16µm
net212,10.04µm
net585,10µm
net692,9.94µm
net832,9.9µm
net220,9.88µm
clknet_1_0__leaf_net761,9.86µm
net795,9.86µm
in26,9.77µm
in10,9.64µm
in24,9.64µm
in27,9.64µm
in30,9.64µm
in43,9.64µm
in45,9.64µm
in51,9.64µm
out15,9.64µm
out26,9.64µm
in1,9.52µm
in14,9.52µm
net579,9.52µm
net119,9.48µm
net46,9.42µm
in13,9.4µm
in25,9.4µm
in35,9.4µm
in7,9.4µm
net254,9.38µm
net354,9.38µm
net323,9.32µm
in37,9.3µm
net162,9.3µm
net172,9.28µm
net193,9.26µm
net55,9.24µm
net644,9.115µm
clknet_1_1__leaf_net543,9.09µm
in5,9.07µm
out19,9.06µm
net522,9.02µm
net790,9.02µm
out10,8.96µm
out30,8.96µm
out31,8.96µm
out39,8.96µm
out4,8.96µm
out40,8.96µm
out41,8.96µm
out43,8.96µm
out44,8.96µm
out8,8.96µm
out9,8.96µm
net19,8.9µm
net529,8.9µm
in31,8.84µm
in32,8.84µm
net526,8.82µm
net420,8.78µm
in3,8.73µm
in22,8.72µm
in40,8.72µm
in41,8.72µm
in42,8.72µm
in44,8.72µm
in48,8.72µm
in50,8.72µm
out42,8.72µm
out51,8.72µm
net402,8.58µm
out1,8.5µm
out13,8.5µm
out20,8.5µm
out21,8.5µm
out25,8.5µm
out29,8.5µm
out32,8.5µm
out34,8.5µm
out35,8.5µm
out36,8.5µm
out37,8.5µm
out46,8.5µm
out6,8.5µm
net279,8.485µm
net160,8.48µm
net582,8.48µm
net365,8.46µm
net295,8.4µm
clknet_1_0__leaf_net358,8.4µm
in49,8.39µm
in9,8.39µm
net307,8.38µm
clknet_1_1__leaf_net374,8.32µm
clknet_1_1__leaf_net739,8.29µm
clknet_1_0__leaf_net370,8.245µm
net577,8.24µm
net148,8.22µm
net94,8.2µm
net213,8.18µm
net30,8.16µm
clknet_1_0__leaf_net383,8.16µm
net142,8.1µm
net291,8.06µm
net6,8.06µm
in6,8.05µm
out27,8.04µm
out48,8.04µm
out50,8.04µm
net501,8µm
net534,7.99µm
net587,7.98µm
net340,7.92µm
net285,7.86µm
net807,7.8µm
in11,7.69µm
in34,7.69µm
net326,7.64µm
net576,7.56µm
net112,7.52µm
in15,7.47µm
net792,7.47µm
in8,7.37µm
net79,7.32µm
net806,7.26µm
net647,7.14µm
clknet_1_1__leaf_net761,7.14µm
net280,7.06µm
net664,7.06µm
net788,7.04µm
in2,7.03µm
net629,7.015µm
in12,7.01µm
in21,7.01µm
net152,6.98µm
net812,6.955µm
net586,6.94µm
net463,6.9µm
net140,6.88µm
net439,6.84µm
net396,6.76µm
net637,6.72µm
net811,6.72µm
in29,6.67µm
net342,6.66µm
net459,6.64µm
net527,6.64µm
net17,6.58µm
net69,6.525µm
net136,6.5µm
net819,6.47µm
net188,6.44µm
net605,6.44µm
in16,6.43µm
net834,6.38µm
in18,6.33µm
net408,6.3µm
net604,6.26µm
net825,6.26µm
net830,6.26µm
net482,6.18µm
net504,6.18µm
net58,6.16µm
net5,6.14µm
net810,6.14µm
out14,6.09µm
in20,6.04µm
net500,6.025µm
in38,5.99µm
net633,5.985µm
net53,5.98µm
net21,5.94µm
net563,5.925µm
clknet_1_0__leaf_net385,5.84µm
net64,5.8µm
in17,5.75µm
net247,5.72µm
net294,5.72µm
net311,5.72µm
net178,5.68µm
net758,5.68µm
in33,5.65µm
net170,5.61µm
net409,5.58µm
net468,5.52µm
net661,5.5µm
net183,5.425µm
out28,5.41µm
net205,5.38µm
net308,5.38µm
net514,5.38µm
net603,5.355µm
clknet_1_0__leaf_net533,5.34µm
in23,5.31µm
net423,5.28µm
net16,5.26µm
net427,5.26µm
net428,5.26µm
net507,5.14µm
net752,5.14µm
in39,5.12µm
net113,5.12µm
net789,5.1µm
out0,5.07µm
out11,5.07µm
out38,5.07µm
out49,5.07µm
net314,5.06µm
net639,5.02µm
net496,4.94µm
net621,4.94µm
net648,4.94µm
net805,4.93µm
net300,4.92µm
net571,4.92µm
net272,4.88µm
net338,4.88µm
net494,4.88µm
net51,4.88µm
net670,4.88µm
net813,4.88µm
net153,4.8µm
clknet_1_1__leaf_net412,4.76µm
net270,4.68µm
out17,4.61µm
net302,4.6µm
net392,4.5µm
net455,4.48µm
net656,4.42µm
out12,4.39µm
out3,4.39µm
out33,4.39µm
out7,4.39µm
net250,4.34µm
net403,4.34µm
net626,4.34µm
net318,4.24µm
net479,4.225µm
net437,4.2µm
net476,4.12µm
net589,4.1µm
net610,4.1µm
net317,4.08µm
net413,4.02µm
net548,4.02µm
net23,4µm
net324,4µm
net375,4µm
net641,4µm
out18,3.93µm
net12,3.9µm
net236,3.88µm
net28,3.88µm
net384,3.88µm
net583,3.88µm
net624,3.78µm
net666,3.76µm
net555,3.68µm
net508,3.64µm
net588,3.56µm
net303,3.54µm
net286,3.42µm
net309,3.42µm
net478,3.42µm
net59,3.42µm
net565,3.3µm
net595,3.3µm
net405,3.22µm
net327,3.2µm
net503,3.2µm
net657,3.2µm
net118,3.1µm
net169,3.1µm
net36,3.08µm
net444,3.08µm
net485,3.08µm
net491,3.08µm
net206,2.96µm
net390,2.96µm
net559,2.96µm
net575,2.84µm
net333,2.76µm
net506,2.74µm
net556,2.74µm
net146,2.665µm
net831,2.65µm
net144,2.62µm
net187,2.62µm
net431,2.62µm
net446,2.62µm
clknet_1_0__leaf_net543,2.62µm
net141,2.52µm
net466,2.52µm
net687,2.52µm
net316,2.5µm
net415,2.5µm
net545,2.5µm
net574,2.5µm
net43,2.4µm
net625,2.4µm
net156,2.3µm
net176,2.3µm
net397,2.3µm
net410,2.3µm
net623,2.3µm
net321,2.18µm
net430,2.18µm
net54,2.18µm
net631,2.18µm
net191,2.16µm
net251,2.16µm
net523,2.16µm
net541,2.16µm
net580,2.16µm
net601,2.16µm
net659,2.16µm
net827,2.16µm
net493,2.04µm
net711,2.04µm
net764,2.04µm
net652,2.02µm
net242,1.94µm
net570,1.915µm
net40,1.82µm
net451,1.82µm
net48,1.82µm
clknet_1_1__leaf_net371,1.82µm
net157,1.72µm
net0,1.7µm
net606,1.7µm
net665,1.7µm
net735,1.7µm
net531,1.6µm
net284,1.38µm
net328,1.38µm
net638,1.38µm
clknet_1_1__leaf_net370,1.36µm
net815,1.36µm
net784,1.26µm
net33,0.46µm
net387,0.46µm
