net,length_um
clknet_1_0__leaf_net535,74.42µm
net588,73.54µm
net921,72.99µm
net556,72.75µm
net53,72.745µm
net289,72.74µm
net550,72.51µm
clknet_1_1__leaf_net900,71.84µm
net495,71.68µm
net279,71.42µm
net212,71.23µm
net912,71.03µm
net150,70.8µm
net493,70.54µm
clknet_1_1__leaf_net896,69.76µm
net26,69.28µm
clknet_1_0__leaf_net806,69.02µm
net352,68.795µm
clknet_1_1__leaf_net289,68.48µm
clknet_0_net279,68.04µm
net650,68.01µm
net32,67.81µm
net900,67.62µm
net751,67.17µm
net196,66.88µm
net382,66.7µm
net675,66.24µm
net472,65.565µm
net52,65.52µm
net54,65.37µm
net842,64.82µm
net191,64.71µm
net214,64.27µm
net173,63.68µm
net630,63.59µm
net927,63.54µm
clknet_1_1__leaf_net296,63.08µm
clknet_1_0__leaf_net896,63.08µm
net536,62.74µm
net131,62.7µm
net248,62.155µm
net567,62.08µm
clknet_1_1__leaf_net315,62.03µm
clknet_1_0__leaf_net890,61.64µm
net756,61.3µm
net522,60.68µm
net243,60.66µm
net5,60.58µm
net569,60.35µm
net526,60.06µm
clknet_1_1__leaf_net306,59.87µm
net597,59.82µm
clknet_1_1__leaf_net250,58.88µm
net318,58.82µm
net777,58.445µm
net548,58.17µm
net362,57.74µm
net922,57.72µm
net503,57.59µm
net194,57.58µm
net124,57.48µm
net736,57.4µm
clknet_1_1__leaf_net311,57µm
net502,56.96µm
net562,56.95µm
clknet_1_0__leaf_net299,56.88µm
clknet_1_0__leaf_net114,56.86µm
clknet_1_1__leaf_net890,56.8µm
clknet_1_1__leaf_net293,56.52µm
net381,56.46µm
net42,56.205µm
net246,56.12µm
net469,56.09µm
net586,55.94µm
net111,55.77µm
net933,55.68µm
net384,55.285µm
net145,55.03µm
net476,54.78µm
net8,54.78µm
net143,54.665µm
clknet_1_0__leaf_net269,54.47µm
net44,54.405µm
clknet_1_0__leaf_net101,54.32µm
clknet_1_1__leaf_net269,54.26µm
net171,54.23µm
net851,54.22µm
net88,54.2µm
clknet_1_0__leaf_net403,54.2µm
net190,53.83µm
clknet_1_1__leaf_net426,53.56µm
clknet_1_0__leaf_net752,52.95µm
clknet_1_0__leaf_net326,52.7µm
net348,52.685µm
clknet_1_0__leaf_net895,52.54µm
clknet_1_1__leaf_net284,52.2µm
clknet_0_net310,52.18µm
clknet_0_net270,52.02µm
net426,51.82µm
net7,51.72µm
net873,51.54µm
clknet_1_0__leaf_net897,51.52µm
clknet_0_net272,51.36µm
net270,51.3µm
net51,51.28µm
net393,51.25µm
clknet_0_net271,51.18µm
net931,50.975µm
clknet_1_0__leaf_net377,50.68µm
clknet_1_1__leaf_net535,50.59µm
net27,50.48µm
net470,50.36µm
clknet_1_0__leaf_net517,50.32µm
net174,50.29µm
net238,49.89µm
clknet_1_0__leaf_net107,49.795µm
net226,49.76µm
clknet_0_net278,49.74µm
net516,49.69µm
net607,49.4µm
clknet_1_0__leaf_net527,49.38µm
net319,49.2µm
clknet_1_0__leaf_net287,49.16µm
clknet_1_1__leaf_net405,48.865µm
clknet_1_1__leaf_net434,48.84µm
net537,48.73µm
clknet_1_0__leaf_net270,48.7µm
clknet_1_1__leaf_net261,48.55µm
net593,48.43µm
clknet_0_net273,48.38µm
net866,48.06µm
net448,48µm
net310,47.84µm
net142,47.82µm
net415,47.785µm
net896,47.78µm
net370,47.72µm
net39,47.7µm
net36,47.52µm
net449,47.5µm
net917,47.42µm
clknet_0_net267,47.26µm
net337,47.25µm
net634,47.02µm
net180,47µm
net379,46.9µm
net778,46.88µm
clknet_1_0__leaf_net280,46.68µm
net909,46.63µm
net444,46.57µm
clknet_0_net269,46.5µm
net217,46.48µm
net147,46.44µm
net327,46.275µm
net869,46.25µm
net82,46.1µm
clknet_1_1__leaf_net518,46.04µm
net445,45.935µm
clknet_1_0__leaf_net298,45.72µm
net155,45.52µm
net818,45.52µm
net43,45.38µm
net498,45.275µm
net361,45.26µm
net547,45.25µm
net657,44.91µm
net781,44.88µm
net403,44.84µm
clknet_1_0__leaf_net262,44.6µm
clknet_0_net308,44.56µm
clknet_1_0__leaf_net308,44.56µm
clknet_1_1__leaf_net295,44.55µm
net299,44.54µm
net440,44.4µm
clknet_0_net428,44.38µm
net745,44.3µm
net750,44.17µm
net673,44.12µm
net365,44.075µm
net545,43.99µm
clknet_1_0__leaf_net263,43.93µm
clknet_0_net298,43.92µm
clknet_1_1__leaf_net319,43.88µm
net888,43.64µm
net213,43.56µm
net152,43.465µm
clknet_0_net291,43.42µm
clknet_1_1__leaf_net290,42.93µm
clknet_1_1__leaf_net287,42.92µm
clknet_0_net281,42.8µm
net387,42.7µm
clknet_0_net427,42.68µm
clknet_0_net299,42.62µm
clknet_0_net296,42.48µm
net779,42.47µm
net245,42.355µm
net342,42.3µm
clknet_1_1__leaf_net403,42.3µm
net518,42.28µm
clknet_1_1__leaf_net308,42.225µm
clknet_1_0__leaf_net426,42.22µm
clknet_0_net319,42.18µm
net242,42.16µm
net333,42.12µm
net776,42.08µm
clknet_1_1__leaf_net157,42.07µm
net317,42.06µm
net557,42.04µm
net74,42µm
clknet_0_net301,42µm
net719,41.95µm
net308,41.94µm
clknet_1_0__leaf_net406,41.92µm
clknet_0_net288,41.92µm
clknet_1_0__leaf_net105,41.82µm
net585,41.54µm
clknet_0_net105,41.36µm
clknet_1_1__leaf_net272,41.32µm
clknet_1_0__leaf_net261,41.16µm
net812,41.1µm
clknet_0_net897,41.1µm
clknet_1_1__leaf_net101,41.08µm
net839,41µm
clknet_0_net409,40.92µm
clknet_1_1__leaf_net309,40.9µm
net899,40.8µm
net491,40.62µm
net758,40.6µm
clknet_1_1__leaf_net519,40.54µm
net340,40.51µm
clknet_0_net316,40.42µm
net108,40.38µm
net651,40.38µm
clknet_0_net295,40.36µm
clknet_1_1__leaf_net752,40.08µm
clknet_1_1__leaf_net517,40.025µm
clknet_1_0__leaf_net293,40µm
net211,39.89µm
clknet_0_net104,39.88µm
net81,39.83µm
clknet_0_net535,39.76µm
net801,39.4µm
clknet_0_net203,39.28µm
net590,39.22µm
net639,39.11µm
clknet_1_0__leaf_net267,39.04µm
net884,39.02µm
net603,38.935µm
clknet_0_net890,38.78µm
clknet_1_1__leaf_net134,38.61µm
net483,38.605µm
net219,38.58µm
clknet_0_net313,38.46µm
net514,38.2µm
clknet_0_net723,38.2µm
clknet_1_0__leaf_net655,38.04µm
clknet_1_1__leaf_net267,37.94µm
clknet_1_0__leaf_net408,37.92µm
clknet_0_net186,37.9µm
clknet_1_1__leaf_net314,37.86µm
net80,37.82µm
clknet_0_net312,37.82µm
clknet_0_net426,37.7µm
net535,37.52µm
clknet_0_net653,37.52µm
net780,37.51µm
clknet_0_net264,37.44µm
net360,37.435µm
net847,37.3µm
net594,37.17µm
net34,37.16µm
net679,37.14µm
net583,37.075µm
net460,37.03µm
clknet_1_0__leaf_net272,37µm
net549,36.96µm
net315,36.9µm
net371,36.805µm
clknet_1_1__leaf_net313,36.785µm
net453,36.75µm
net570,36.675µm
net892,36.64µm
clknet_1_1__leaf_net307,36.62µm
net905,36.6µm
clknet_0_net306,36.52µm
net85,36.44µm
net267,36.28µm
net417,36.265µm
net454,36.24µm
net443,36.1µm
net89,36.09µm
clknet_1_0__leaf_net316,36.06µm
clknet_1_0__leaf_net290,36µm
clknet_1_1__leaf_net270,35.98µm
net179,35.97µm
clknet_1_0__leaf_net273,35.96µm
clknet_1_1__leaf_net528,35.945µm
clknet_0_net239,35.78µm
net281,35.6µm
clknet_1_0__leaf_net523,35.56µm
net405,35.54µm
clknet_0_net663,35.44µm
clknet_1_1__leaf_net161,35.36µm
net84,35.26µm
net726,35.13µm
clknet_0_net660,35.1µm
net459,35.08µm
clknet_0_net541,35.06µm
clknet_1_0__leaf_net134,35µm
net343,34.98µm
clknet_1_0__leaf_net754,34.98µm
clknet_0_net200,34.88µm
net507,34.82µm
net561,34.72µm
clknet_1_1__leaf_net410,34.7µm
net499,34.6µm
clknet_1_1__leaf_net169,34.6µm
net601,34.54µm
net485,34.51µm
net118,34.46µm
clknet_0_net434,34.44µm
net501,34.42µm
net658,34.38µm
net827,34.34µm
net218,34.26µm
net543,34.17µm
clknet_0_net183,34.14µm
clknet_1_0__leaf_net427,34.06µm
net59,34.02µm
net811,33.99µm
clknet_0_net652,33.9µm
clknet_0_net287,33.88µm
clknet_1_0__leaf_net275,33.88µm
clknet_0_net900,33.74µm
clknet_1_1__leaf_net96,33.62µm
net799,33.6µm
net287,33.54µm
clknet_0_net314,33.5µm
net269,33.48µm
clknet_0_net519,33.48µm
net345,33.47µm
net344,33.42µm
net1,33.38µm
clknet_0_net315,33.36µm
net151,33.32µm
clknet_1_1__leaf_net408,33.32µm
clknet_1_0__leaf_net239,33.3µm
net389,33.28µm
net696,33.2µm
net107,32.88µm
clknet_0_net307,32.86µm
clknet_1_0__leaf_net279,32.82µm
clknet_1_1__leaf_net273,32.76µm
net855,32.74µm
clknet_0_net789,32.74µm
net617,32.58µm
net721,32.57µm
clknet_1_0__leaf_net106,32.57µm
clknet_1_1__leaf_net201,32.4µm
net687,32.28µm
net414,32.22µm
net183,32.2µm
clknet_0_net521,32.12µm
net359,32.06µm
clknet_0_net770,32.04µm
net764,32µm
net785,32µm
net223,31.925µm
clknet_0_net377,31.92µm
clknet_1_1__leaf_net107,31.84µm
net497,31.8µm
net311,31.74µm
clknet_1_0__leaf_net104,31.74µm
net481,31.72µm
net915,31.58µm
clknet_1_0__leaf_net653,31.58µm
clknet_1_0__leaf_net296,31.52µm
clknet_0_net286,31.5µm
net290,31.46µm
clknet_1_0__leaf_net518,31.36µm
net841,31.34µm
clknet_1_1__leaf_net279,31.28µm
net322,31.18µm
clknet_1_1__leaf_net652,31.17µm
net456,31.14µm
clknet_1_1__leaf_net299,31.12µm
net730,31.105µm
net944,31.05µm
clknet_1_1__leaf_net203,31.04µm
net623,31.02µm
clknet_0_net406,31µm
clknet_1_1__leaf_net263,30.9µm
clknet_1_1__leaf_net523,30.85µm
net250,30.82µm
clknet_0_net280,30.8µm
net127,30.78µm
net923,30.78µm
net20,30.74µm
clknet_1_0__leaf_net144,30.74µm
clknet_1_1__leaf_net123,30.74µm
net791,30.72µm
clknet_0_net106,30.54µm
net584,30.5µm
net68,30.5µm
net742,30.48µm
net508,30.43µm
net766,30.26µm
clknet_1_1__leaf_net106,30.26µm
clknet_1_0__leaf_net309,30.22µm
net589,30.2µm
net540,30.175µm
clknet_1_1__leaf_net241,30.15µm
clknet_0_net518,30.14µm
net286,29.99µm
net467,29.98µm
net803,29.98µm
net64,29.94µm
net739,29.93µm
clknet_1_1__leaf_net204,29.89µm
clknet_0_net101,29.88µm
net480,29.86µm
clknet_0_net161,29.82µm
net358,29.74µm
net828,29.7µm
net206,29.68µm
clknet_0_net290,29.58µm
net103,29.52µm
clknet_0_net122,29.44µm
net301,29.38µm
clknet_0_net98,29.34µm
clknet_1_0__leaf_net204,29.3µm
net390,29.22µm
net78,29.22µm
net763,29.16µm
clknet_1_1__leaf_net298,29.16µm
clknet_0_net656,29.16µm
clknet_0_net120,29.12µm
clknet_1_1__leaf_net656,29.06µm
clknet_0_net262,29.02µm
clknet_1_0__leaf_net660,28.925µm
clknet_0_net311,28.86µm
net10,28.835µm
net224,28.78µm
clknet_1_1__leaf_net432,28.78µm
clknet_1_1__leaf_net326,28.54µm
clknet_0_net414,28.52µm
clknet_1_0__leaf_net278,28.52µm
clknet_0_net520,28.46µm
clknet_1_0__leaf_net281,28.44µm
clknet_1_1__leaf_net520,28.4µm
clknet_1_0__leaf_net255,28.36µm
clknet_0_net107,28.3µm
net38,28.18µm
clknet_0_net187,28.12µm
clknet_0_net125,28.12µm
net11,28.02µm
clknet_0_net261,27.98µm
clknet_1_0__leaf_net284,27.91µm
net199,27.86µm
clknet_1_0__leaf_net241,27.8µm
clknet_0_net100,27.74µm
net336,27.7µm
clknet_1_0__leaf_net769,27.68µm
net312,27.66µm
net169,27.56µm
clknet_0_net275,27.56µm
net632,27.54µm
net964,27.52µm
net119,27.45µm
net197,27.44µm
clknet_0_net431,27.44µm
net35,27.36µm
clknet_1_0__leaf_net288,27.26µm
net946,27.25µm
clknet_1_0__leaf_net286,27.24µm
net790,27.22µm
net620,27.16µm
net334,27.1µm
clknet_0_net263,27.06µm
net332,27.02µm
clknet_0_net433,27.02µm
clknet_0_net201,27µm
net890,26.98µm
clknet_0_net753,26.98µm
net881,26.92µm
net266,26.9µm
clknet_0_net96,26.84µm
net870,26.825µm
net552,26.8µm
net564,26.8µm
net551,26.76µm
clknet_1_1__leaf_net433,26.76µm
net77,26.74µm
net0,26.72µm
clknet_0_net294,26.72µm
net136,26.685µm
net560,26.68µm
net882,26.68µm
clknet_0_net655,26.66µm
net3,26.64µm
clknet_1_0__leaf_net102,26.595µm
net395,26.54µm
net87,26.48µm
clknet_0_net121,26.48µm
clknet_1_0__leaf_net315,26.465µm
clknet_0_net769,26.38µm
clknet_0_net157,26.22µm
net728,26.14µm
clknet_1_1__leaf_net301,26.14µm
clknet_1_1__leaf_net901,26.14µm
clknet_1_0__leaf_net237,26.08µm
net731,26.07µm
net599,26.065µm
net773,26.06µm
net653,25.92µm
clknet_0_net133,25.92µm
net338,25.88µm
clknet_0_net165,25.82µm
clknet_0_net97,25.8µm
net772,25.78µm
net298,25.76µm
net539,25.76µm
clknet_0_net284,25.72µm
net616,25.68µm
clknet_0_net265,25.64µm
net478,25.6µm
net874,25.58µm
net325,25.565µm
clknet_1_0__leaf_net411,25.53µm
net316,25.5µm
net789,25.48µm
clknet_1_0__leaf_net285,25.4µm
net804,25.39µm
net227,25.34µm
net274,25.28µm
net451,25.25µm
net468,25.22µm
clknet_0_net646,25.18µm
net482,25.1µm
net189,25.03µm
clknet_1_1__leaf_net769,25.02µm
net727,24.98µm
clknet_0_net418,24.92µm
net41,24.91µm
clknet_0_net268,24.9µm
net416,24.88µm
net175,24.8µm
net528,24.72µm
net883,24.7µm
clknet_1_0__leaf_net250,24.69µm
clknet_1_1__leaf_net183,24.685µm
clknet_1_0__leaf_net313,24.68µm
net629,24.66µm
clknet_0_net461,24.64µm
clknet_0_net905,24.64µm
net355,24.6µm
net247,24.58µm
clknet_1_0__leaf_net172,24.56µm
net184,24.54µm
net31,24.505µm
clknet_1_1__leaf_net893,24.5µm
net614,24.48µm
clknet_1_0__leaf_net656,24.48µm
clknet_0_net204,24.46µm
net494,24.33µm
net347,24.29µm
net109,24.26µm
net255,24.26µm
clknet_0_net192,24.26µm
net897,24.22µm
clknet_0_net209,24.18µm
net635,24.14µm
net90,24.08µm
clknet_0_net163,24.06µm
clknet_0_net103,24.06µm
net239,24.01µm
net296,24µm
net229,23.98µm
net872,23.98µm
clknet_1_0__leaf_net770,23.96µm
net63,23.9µm
net967,23.88µm
clknet_0_net309,23.86µm
net642,23.84µm
clknet_1_1__leaf_net199,23.64µm
net271,23.52µm
net798,23.5µm
net578,23.42µm
clknet_0_net237,23.42µm
net621,23.405µm
clknet_1_0__leaf_net307,23.39µm
net244,23.38µm
net663,23.38µm
net272,23.34µm
net633,23.325µm
clknet_1_1__leaf_net275,23.31µm
net743,23.215µm
clknet_1_1__leaf_net754,23.19µm
net898,23.18µm
net504,23.16µm
net765,23.14µm
clknet_0_net182,23µm
clknet_1_0__leaf_net125,23µm
net737,22.98µm
net746,22.98µm
net106,22.88µm
clknet_0_net790,22.88µm
clknet_1_1__leaf_net288,22.88µm
clknet_0_net807,22.8µm
clknet_1_1__leaf_net461,22.8µm
net326,22.78µm
clknet_1_0__leaf_net161,22.76µm
clknet_1_1__leaf_net653,22.67µm
net722,22.66µm
net534,22.575µm
clknet_1_0__leaf_net103,22.52µm
net273,22.5µm
net487,22.5µm
net891,22.46µm
net769,22.42µm
net815,22.38µm
net408,22.28µm
clknet_1_1__leaf_net660,22.245µm
clknet_1_1__leaf_net808,22.22µm
net810,22.2µm
net30,22.18µm
net237,22.16µm
net786,22.16µm
clknet_1_0__leaf_net182,22.16µm
net12,22.14µm
clknet_0_net241,22.12µm
clknet_0_net401,22.1µm
net474,22.08µm
net198,22.04µm
net200,22.04µm
net638,22.04µm
clknet_1_0__leaf_net311,22.04µm
clknet_0_net172,22.04µm
clknet_1_0__leaf_net163,22.04µm
clknet_0_net768,22.04µm
net947,22µm
clknet_0_net102,21.94µm
clknet_1_1__leaf_net789,21.91µm
net204,21.9µm
net76,21.9µm
clknet_0_net207,21.88µm
net293,21.86µm
net309,21.8µm
clknet_1_0__leaf_net652,21.8µm
clknet_1_1__leaf_net407,21.78µm
net830,21.76µm
net13,21.72µm
clknet_1_1__leaf_net286,21.72µm
clknet_1_0__leaf_net312,21.7µm
net83,21.67µm
clknet_1_1__leaf_net646,21.66µm
net410,21.54µm
clknet_0_net114,21.5µm
clknet_0_net250,21.5µm
net431,21.46µm
clknet_0_net523,21.46µm
clknet_0_net404,21.44µm
clknet_0_net898,21.4µm
net141,21.38µm
net386,21.38µm
net680,21.38µm
net774,21.38µm
clknet_1_0__leaf_net133,21.36µm
net126,21.3µm
clknet_0_net893,21.3µm
clknet_1_0__leaf_net120,21.28µm
net767,21.26µm
net704,21.2µm
clknet_1_0__leaf_net409,21.2µm
clknet_1_0__leaf_net200,21.2µm
net176,21.195µm
net744,21.17µm
clknet_1_1__leaf_net753,21.17µm
clknet_1_0__leaf_net898,21.16µm
clknet_0_net463,21.12µm
net241,21.1µm
clknet_0_net430,21.08µm
net788,21.06µm
clknet_0_net432,21.02µm
net261,20.94µm
net303,20.9µm
net314,20.9µm
net802,20.86µm
net15,20.82µm
net538,20.78µm
clknet_1_1__leaf_net281,20.74µm
net153,20.72µm
clknet_1_1__leaf_net209,20.64µm
clknet_1_0__leaf_net123,20.62µm
clknet_0_net285,20.48µm
clknet_1_1__leaf_net291,20.46µm
clknet_0_net403,20.42µm
clknet_1_1__leaf_net788,20.41µm
net120,20.4µm
net486,20.26µm
net652,20.24µm
out47,20.22µm
net396,20.2µm
clknet_1_0__leaf_net432,20.2µm
clknet_1_0__leaf_net268,20.2µm
net98,20.18µm
clknet_1_1__leaf_net404,20.1µm
net434,20.08µm
net805,20.06µm
clknet_0_net169,19.98µm
clknet_0_net808,19.96µm
clknet_1_1__leaf_net541,19.9µm
clknet_1_0__leaf_net768,19.82µm
clknet_0_net752,19.82µm
net356,19.815µm
net236,19.765µm
clknet_1_1__leaf_net521,19.76µm
clknet_1_1__leaf_net429,19.76µm
net511,19.62µm
clknet_1_1__leaf_net237,19.57µm
net787,19.56µm
net655,19.5µm
clknet_0_net517,19.5µm
net144,19.44µm
clknet_1_0__leaf_net905,19.42µm
net649,19.36µm
net575,19.34µm
clknet_0_net240,19.28µm
clknet_0_net289,19.24µm
out22,19.18µm
clknet_0_net527,19.16µm
net582,19.1µm
clknet_1_1__leaf_net430,19.08µm
net665,19.07µm
clknet_1_1__leaf_net265,19.06µm
net794,19.04µm
net698,19µm
clknet_0_net408,18.98µm
net411,18.94µm
clknet_1_0__leaf_net257,18.92µm
clknet_1_0__leaf_net790,18.9µm
clknet_0_net199,18.9µm
clknet_0_net257,18.9µm
clknet_0_net131,18.9µm
net858,18.84µm
net660,18.78µm
clknet_1_0__leaf_net203,18.74µm
clknet_1_1__leaf_net527,18.66µm
net546,18.65µm
net439,18.56µm
clknet_0_net146,18.56µm
net102,18.48µm
net413,18.48µm
net321,18.46µm
net836,18.36µm
clknet_1_0__leaf_net319,18.32µm
clknet_0_net902,18.32µm
clknet_0_net528,18.3µm
net406,18.1µm
net154,17.96µm
net364,17.945µm
net94,17.94µm
clknet_1_0__leaf_net209,17.94µm
net268,17.9µm
net14,17.87µm
net101,17.86µm
clknet_1_1__leaf_net239,17.86µm
net401,17.82µm
net644,17.82µm
clknet_1_0__leaf_net97,17.74µm
clknet_1_0__leaf_net301,17.725µm
net221,17.7µm
net521,17.68µm
net615,17.68µm
net346,17.6µm
net285,17.58µm
net302,17.54µm
net377,17.52µm
net753,17.52µm
clknet_1_0__leaf_net789,17.46µm
clknet_1_1__leaf_net120,17.44µm
clknet_1_1__leaf_net268,17.4µm
net392,17.39µm
clknet_0_net806,17.36µm
clknet_1_1__leaf_net406,17.28µm
net75,17.26µm
clknet_1_1__leaf_net402,17.22µm
net822,17.18µm
net123,16.98µm
clknet_0_net293,16.9µm
net792,16.88µm
net484,16.85µm
net262,16.83µm
net832,16.825µm
clknet_0_net123,16.8µm
net833,16.72µm
net840,16.72µm
net950,16.71µm
net329,16.68µm
net797,16.68µm
net368,16.63µm
clknet_0_net255,16.58µm
net228,16.48µm
net455,16.48µm
net602,16.48µm
clknet_0_net421,16.44µm
net418,16.38µm
net718,16.34µm
net388,16.32µm
clknet_1_0__leaf_net201,16.32µm
net407,16.3µm
net686,16.24µm
net304,16.22µm
net240,16.2µm
clknet_1_0__leaf_net122,16.14µm
net723,16.13µm
net188,16.1µm
clknet_0_net410,16.06µm
net591,16.04µm
net288,16.02µm
net307,16.02µm
net400,16µm
net529,15.95µm
clknet_1_0__leaf_net753,15.94µm
clknet_1_1__leaf_net186,15.9µm
net656,15.8µm
net192,15.78µm
net383,15.76µm
clknet_1_1__leaf_net165,15.76µm
clknet_1_0__leaf_net295,15.74µm
net904,15.68µm
net425,15.66µm
clknet_1_0__leaf_net519,15.65µm
net172,15.6µm
clknet_1_0__leaf_net521,15.6µm
net749,15.57µm
net735,15.52µm
net868,15.505µm
clknet_1_0__leaf_net165,15.46µm
clknet_1_1__leaf_net146,15.45µm
net645,15.38µm
net427,15.34µm
net391,15.3µm
clknet_1_0__leaf_net434,15.3µm
net517,15.26µm
net568,15.12µm
clknet_1_0__leaf_net265,15.12µm
net424,15.06µm
net277,15.015µm
net471,14.98µm
clknet_1_0__leaf_net100,14.96µm
net606,14.94µm
clknet_1_1__leaf_net192,14.92µm
clknet_1_0__leaf_net131,14.92µm
net464,14.88µm
net473,14.88µm
net506,14.88µm
net972,14.88µm
clknet_1_0__leaf_net240,14.85µm
net323,14.76µm
net435,14.76µm
net182,14.72µm
net952,14.68µm
net808,14.66µm
clknet_1_1__leaf_net428,14.64µm
clknet_1_0__leaf_net807,14.57µm
clknet_1_1__leaf_net133,14.54µm
net130,14.52µm
net613,14.5µm
net450,14.46µm
net835,14.46µm
net714,14.42µm
net45,14.385µm
net324,14.38µm
clknet_1_0__leaf_net893,14.38µm
clknet_1_1__leaf_net463,14.36µm
clknet_1_0__leaf_net192,14.34µm
clknet_0_net402,14.3µm
net819,14.26µm
net525,14.22µm
out44,14.22µm
net860,14.2µm
net133,14.18µm
clknet_1_0__leaf_net414,14.16µm
net901,14.14µm
net612,14.08µm
clknet_1_0__leaf_net461,14µm
net577,13.96µm
clknet_1_0__leaf_net169,13.92µm
clknet_0_net895,13.8µm
net824,13.78µm
net122,13.74µm
net461,13.74µm
net846,13.74µm
net711,13.73µm
clknet_0_net411,13.7µm
net328,13.645µm
net477,13.64µm
net664,13.64µm
net91,13.62µm
net137,13.595µm
net596,13.52µm
clknet_1_1__leaf_net172,13.5µm
clknet_1_1__leaf_net768,13.5µm
net187,13.42µm
net752,13.42µm
clknet_1_0__leaf_net663,13.42µm
net385,13.38µm
clknet_1_0__leaf_net291,13.38µm
net335,13.36µm
net66,13.36µm
net532,13.35µm
clknet_1_0__leaf_net271,13.35µm
net125,13.32µm
net563,13.32µm
clknet_1_0__leaf_net183,13.3µm
net716,13.28µm
net807,13.28µm
net573,13.24µm
net409,13.22µm
net263,13.2µm
net784,13.2µm
net757,13.18µm
net69,13.145µm
net685,13.14µm
clknet_0_net429,13.12µm
net688,13.1µm
net6,13.08µm
net939,13.07µm
net210,13.04µm
clknet_1_1__leaf_net411,13.04µm
clknet_0_net754,13.04µm
net275,13µm
net65,12.97µm
clknet_1_1__leaf_net663,12.94µm
net297,12.92µm
clknet_1_1__leaf_net264,12.92µm
net519,12.88µm
net72,12.88µm
net159,12.86µm
net280,12.86µm
in18,12.85µm
net770,12.84µm
net880,12.82µm
net70,12.8µm
net257,12.74µm
net351,12.72µm
net25,12.7µm
net264,12.7µm
net225,12.66µm
net565,12.66µm
net93,12.66µm
clknet_0_net407,12.64µm
net856,12.62µm
net17,12.61µm
net186,12.56µm
net295,12.5µm
net421,12.5µm
clknet_1_0__leaf_net520,12.5µm
clknet_1_1__leaf_net100,12.5µm
net193,12.48µm
net61,12.48µm
net181,12.42µm
clknet_1_1__leaf_net255,12.39µm
net689,12.36µm
net430,12.3µm
net2,12.28µm
net48,12.28µm
net697,12.28µm
net843,12.28µm
clknet_1_0__leaf_net314,12.24µm
net829,12.2µm
clknet_1_1__leaf_net377,12.2µm
net291,12.16µm
net185,12.12µm
net622,12.12µm
clknet_1_0__leaf_net199,12.12µm
in30,12.03µm
net305,12.02µm
net566,12.01µm
net452,11.98µm
net826,11.92µm
net114,11.9µm
net202,11.9µm
net177,11.88µm
clknet_1_1__leaf_net278,11.86µm
net397,11.78µm
clknet_1_1__leaf_net102,11.78µm
clknet_1_0__leaf_net121,11.78µm
net367,11.7µm
