Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_0_101_617,VPWR,li1,291.1800,285.6000,-3498807867230.203125
FILLER_0_101_613,VPWR,li1,288.1900,285.6000,-3498807867225.351562
FILLER_0_101_601,VPWR,li1,284.7400,285.6000,-3498807867216.905762
FILLER_0_101_589,VPWR,li1,279.2200,285.6000,-3498807867203.729004
FILLER_0_101_585,VPWR,li1,275.3100,285.6000,-3498807867191.476562
FILLER_0_101_573,VPWR,li1,271.8600,285.6000,-3498807867186.951660
FILLER_0_101_561,VPWR,li1,266.3400,285.6000,-3498807867176.047852
FILLER_0_101_557,VPWR,li1,262.4300,285.6000,-3498807867168.565918
FILLER_0_101_545,VPWR,li1,258.9800,285.6000,-3498807867161.589355
FILLER_0_101_533,VPWR,li1,253.4600,285.6000,-3498807867150.481934
FILLER_0_101_529,VPWR,li1,249.5500,285.6000,-3498807867142.584961
FILLER_0_101_517,VPWR,li1,246.1000,285.6000,-3498807867135.234375
FILLER_0_101_505,VPWR,li1,240.5800,285.6000,-3498807867123.528320
FILLER_0_101_500,VPWR,li1,236.4400,285.6000,-3464389713582.558594
FILLER_0_101_449,VPWR,li1,212.5200,285.6000,-2769708930092.426758
FILLER_0_101_433,VPWR,li1,207.4600,285.6000,-2486449478526.155762
FILLER_0_101_421,VPWR,li1,201.9400,285.6000,-2158436613864.628906
FILLER_0_101_417,VPWR,li1,198.0300,285.6000,-1857758154591.359863
FILLER_0_101_405,VPWR,li1,194.5800,285.6000,-1721086127648.873779
FILLER_0_101_393,VPWR,li1,189.0600,285.6000,-1393073262986.877686
FILLER_0_101_391,VPWR,li1,185.6100,285.6000,-1092394803713.727661
FILLER_0_101_385,VPWR,li1,184.0000,285.6000,-1092394803713.727661
FILLER_0_101_363,VPWR,li1,172.7300,285.6000,-573274052516.934814
FILLER_0_101_357,VPWR,li1,170.4300,285.6000,-567161634113.322388
FILLER_0_101_349,VPWR,li1,167.9000,285.6000,-554840821752.237061
FILLER_0_101_337,VPWR,li1,163.3000,285.6000,-541698621900.400208
