net,length_um
net48,6.64µm
net387,6.62µm
net471,6.6µm
net1099,6.6µm
net364,6.54µm
net823,6.52µm
in2,6.5µm
net390,6.42µm
net268,6.36µm
in5,6.33µm
net725,6.315µm
net743,6.3µm
clknet_1_1__leaf_net471,6.3µm
net398,6.28µm
clknet_1_0__leaf_net982,6.28µm
net50,6.26µm
net288,6.18µm
net253,6.16µm
net181,6.14µm
net467,6.14µm
net666,6.14µm
clknet_1_1__leaf_net889,6.14µm
in16,6.11µm
out23,6.09µm
net523,6.08µm
net80,6.08µm
net472,6.06µm
net1053,6.02µm
net492,6.02µm
in3,5.99µm
in42,5.99µm
out30,5.97µm
net63,5.96µm
net868,5.96µm
net159,5.92µm
net767,5.92µm
net1085,5.92µm
net676,5.87µm
net612,5.84µm
net764,5.83µm
net191,5.8µm
net1090,5.8µm
net652,5.76µm
out1,5.75µm
out10,5.75µm
out11,5.75µm
out4,5.75µm
out56,5.75µm
out9,5.75µm
net1017,5.74µm
net604,5.72µm
clknet_1_1__leaf_net159,5.72µm
net164,5.68µm
net762,5.68µm
net918,5.68µm
in10,5.65µm
net551,5.46µm
net460,5.44µm
net393,5.42µm
out35,5.41µm
out61,5.41µm
clknet_1_0__leaf_net564,5.4µm
net498,5.38µm
net592,5.38µm
in13,5.31µm
in40,5.31µm
net171,5.28µm
clknet_1_1__leaf_net1003,5.22µm
net645,5.15µm
net450,5.14µm
clknet_1_1__leaf_net349,5.14µm
net62,5.12µm
out14,5.07µm
out21,5.07µm
out42,5.07µm
out44,5.07µm
out52,5.07µm
out7,5.07µm
net511,5.06µm
net572,5.06µm
net179,5µm
net622,5µm
net124,4.94µm
net983,4.94µm
net717,4.92µm
clknet_1_0__leaf_net375,4.92µm
net568,4.88µm
net584,4.88µm
net618,4.88µm
clknet_1_0__leaf_net333,4.88µm
net1064,4.88µm
net315,4.87µm
net674,4.87µm
net692,4.87µm
net685,4.8µm
net375,4.76µm
net78,4.76µm
out16,4.73µm
out34,4.73µm
out40,4.73µm
net419,4.69µm
net378,4.68µm
net386,4.68µm
net480,4.66µm
net81,4.66µm
out20,4.61µm
out27,4.61µm
out32,4.61µm
net644,4.6µm
net1081,4.56µm
net243,4.54µm
net609,4.54µm
net716,4.48µm
net765,4.48µm
net94,4.48µm
net550,4.44µm
net82,4.42µm
out12,4.39µm
out17,4.39µm
out22,4.39µm
out24,4.39µm
out25,4.39µm
out33,4.39µm
out37,4.39µm
out41,4.39µm
out45,4.39µm
out46,4.39µm
out48,4.39µm
out50,4.39µm
out60,4.39µm
out8,4.39µm
net1062,4.36µm
net446,4.34µm
net733,4.34µm
clknet_1_1__leaf_net968,4.34µm
net169,4.315µm
out13,4.27µm
out5,4.27µm
net1058,4.25µm
net99,4.22µm
net611,4.2µm
clknet_1_0__leaf_net94,4.2µm
net54,4.14µm
net630,4.12µm
net160,4µm
net259,4µm
net311,4µm
net697,4µm
net902,4µm
net897,3.98µm
out18,3.93µm
out39,3.93µm
net763,3.91µm
net51,3.9µm
net745,3.69µm
net366,3.66µm
net1057,3.65µm
net271,3.525µm
net429,3.51µm
net102,3.44µm
net997,3.44µm
net174,3.42µm
net399,3.42µm
net1049,3.42µm
net424,3.42µm
net425,3.4µm
net650,3.35µm
net155,3.22µm
net396,3.22µm
net1071,3.22µm
net276,3.1µm
net328,3.1µm
net229,3.08µm
net621,3.08µm
net585,2.96µm
net589,2.96µm
net624,2.84µm
net166,2.76µm
net502,2.76µm
net536,2.76µm
net482,2.74µm
net1079,2.74µm
net147,2.72µm
net83,2.64µm
net908,2.64µm
net1086,2.64µm
net1076,2.62µm
net200,2.5µm
net422,2.5µm
net449,2.5µm
net53,2.5µm
net709,2.5µm
net88,2.5µm
clknet_1_1__leaf_net982,2.5µm
net452,2.4µm
net374,2.39µm
net247,2.38µm
net711,2.38µm
net774,2.3µm
net406,2.28µm
net558,2.18µm
net619,2.18µm
net382,2.16µm
net508,2.16µm
net87,2.16µm
net1007,2.16µm
net1100,2.16µm
net214,2.04µm
net56,2.04µm
net569,2.04µm
net599,2.04µm
net1051,2.04µm
net1050,1.94µm
net1055,1.94µm
net405,1.84µm
net698,1.84µm
net96,1.84µm
net662,1.82µm
net464,1.77µm
net15,1.75µm
net97,1.72µm
net402,1.7µm
net627,1.7µm
net758,1.7µm
net1054,1.7µm
clknet_1_0__leaf_net988,1.7µm
net1059,1.61µm
net417,1.6µm
net976,1.6µm
net602,1.405µm
net353,1.38µm
net1052,1.38µm
net1056,1.38µm
clknet_1_0__leaf_net352,1.36µm
clknet_1_0__leaf_net1003,1.36µm
net357,1.02µm
net304,0.92µm
net518,0.92µm
net603,0.92µm
clknet_1_1__leaf_net988,0.92µm
net1060,0.69µm
