net,length_um
clknet_4_1_0_clk,177.92µm
clknet_4_12_0_clk,177.6µm
net318,175.76µm
clknet_1_1__leaf_net464,173.985µm
clknet_1_0__leaf_net464,173.33µm
net1018,172.64µm
net458,172.41µm
clknet_4_2_0_clk,171.98µm
net86,171.33µm
net775,170.86µm
clknet_1_1__leaf_net34,170.17µm
net77,169.91µm
net963,169.61µm
net829,169.295µm
net508,165.87µm
net950,165.3µm
net224,164.18µm
net234,163.14µm
net551,161.42µm
net1028,160.66µm
net83,159.63µm
net81,159.38µm
clknet_1_0__leaf_net992,157.645µm
net992,157.36µm
net119,157.345µm
net1001,157.295µm
net237,156.99µm
net917,156.74µm
net247,156.43µm
net931,156.38µm
net816,156.285µm
net784,155.74µm
net13,154.84µm
net149,154.8µm
clknet_4_11_0_clk,153.32µm
net581,152.635µm
net277,152.535µm
net871,151.39µm
clknet_1_1__leaf_net967,150.01µm
clknet_4_10_0_clk,149.64µm
net1032,149.605µm
net96,149.46µm
net944,148.08µm
net996,147.86µm
net387,147.75µm
net3,147.15µm
net353,146.375µm
clknet_1_1__leaf_net992,144.87µm
net945,144.56µm
net982,144.04µm
net799,143.53µm
net127,142.74µm
net334,142.63µm
net362,142.505µm
net987,140.98µm
clknet_1_0__leaf_net868,140.85µm
net208,140.69µm
net813,140.26µm
net1011,139.72µm
net838,139.68µm
net262,139.46µm
net546,137.07µm
net316,136.785µm
net148,136.615µm
net765,135.86µm
clknet_1_0__leaf_net961,135.71µm
net135,134.78µm
clknet_1_0__leaf_net978,134.56µm
net1013,132.7µm
net221,131.91µm
clknet_1_0__leaf_net34,131.77µm
net220,130.975µm
net14,130.74µm
net844,129.01µm
net728,129µm
net1015,128.615µm
net798,128.21µm
net204,126.13µm
net1075,125.185µm
net21,124.48µm
net18,124.41µm
net48,124.25µm
net839,124.24µm
net212,124.04µm
net761,123.82µm
net384,123.49µm
net513,123.3µm
clknet_1_0__leaf_net162,122.93µm
net913,121.6µm
net260,119.915µm
net171,119.06µm
net985,118.44µm
net763,118.06µm
net136,118.015µm
net324,117.66µm
net880,117.6µm
net47,117.52µm
net977,117.38µm
clknet_1_0__leaf_net429,116.56µm
net76,116.52µm
net222,116.41µm
net153,116.34µm
net45,115.765µm
net147,114.66µm
net862,114.63µm
net955,114.44µm
net873,114.02µm
net803,113.755µm
net5,113.73µm
net907,113.64µm
net95,113.36µm
net975,112.74µm
net964,112.25µm
clknet_1_0__leaf_net19,111.89µm
net476,111.735µm
net319,111.22µm
net976,111.1µm
net198,110.72µm
net535,109.64µm
net915,109.6µm
net953,107.15µm
net1012,107.03µm
net206,106.815µm
net1008,106.44µm
net984,106.08µm
net884,105.94µm
net264,104.98µm
net352,104.17µm
net548,103.87µm
net1035,103.36µm
net786,102µm
net376,101.56µm
net33,101.035µm
net239,100.1µm
net685,99.85µm
net810,99.74µm
net1007,99.32µm
net102,98.92µm
net236,98.9µm
net979,98.53µm
clknet_1_0__leaf_net967,96.86µm
net793,96.12µm
net310,95.505µm
net759,94.82µm
net934,94.8µm
net373,94.56µm
clknet_1_0__leaf_net832,93.97µm
net881,93.14µm
net267,92.48µm
clknet_1_0__leaf_net169,91.915µm
net928,91.71µm
net374,91.2µm
net73,91.06µm
net150,90.61µm
net943,90.58µm
net124,90.44µm
net218,89.87µm
net226,89.64µm
net79,89.59µm
clknet_1_0__leaf_net38,89.58µm
net58,89.44µm
net939,89.24µm
net751,89.14µm
net663,89.13µm
net383,88.78µm
net858,88.02µm
net713,87.92µm
net454,87.86µm
net841,87.68µm
net845,87.62µm
net1069,87.52µm
net103,87.03µm
net662,86.62µm
net389,86.54µm
net159,85.07µm
net789,84.96µm
net986,84.62µm
net874,83.83µm
net958,83.78µm
net796,83.585µm
net908,83.32µm
net933,82.88µm
net781,82.82µm
net1034,82.78µm
net970,82.745µm
net34,82.17µm
clknet_1_1__leaf_net417,82.17µm
clknet_1_0__leaf_net417,82.1µm
net1023,81.645µm
net162,81.62µm
clknet_1_1__leaf_net162,81µm
net1025,80.9µm
net961,80.72µm
net919,80.46µm
net556,80.37µm
net883,80.3µm
net112,80.16µm
net703,79.7µm
net692,79.56µm
net6,79.485µm
net233,79.105µm
net861,79µm
net178,78.97µm
net872,78.965µm
net0,78.61µm
net576,78.13µm
net333,77.9µm
net843,77.18µm
net698,77.15µm
net580,77.095µm
net842,76.74µm
net55,76.7µm
net817,76.26µm
net565,75.905µm
net800,75.68µm
clknet_1_1__leaf_net1008,75.15µm
net991,74.92µm
clknet_1_0__leaf_net546,74.86µm
net464,74.66µm
net924,74.66µm
net791,74.64µm
net896,74.61µm
net141,74.54µm
net670,74.34µm
net403,74.04µm
net365,73.65µm
net802,73.29µm
net740,73.27µm
net831,72.94µm
net32,72.92µm
net274,72.74µm
net170,72.4µm
net969,72.32µm
net959,72.2µm
net244,72.175µm
net605,72.16µm
net545,72.115µm
net361,72.025µm
net28,71.99µm
net865,71.74µm
net163,71.2µm
clknet_1_1__leaf_net429,71.02µm
net957,70.92µm
clknet_1_1__leaf_net372,70.9µm
net701,70.33µm
net846,70.1µm
net730,69.78µm
net673,69.59µm
net487,69.36µm
net875,69µm
net1005,68.84µm
net291,68.83µm
net243,68.55µm
clknet_1_0__leaf_net22,67.985µm
net229,67.895µm
net618,67.78µm
net558,67.75µm
net1090,67.675µm
net797,67.55µm
net854,67.255µm
net128,67.21µm
net88,67.18µm
net293,67.16µm
net589,67.03µm
net564,66.985µm
clknet_1_1__leaf_net111,66.965µm
net187,66.94µm
net314,66.48µm
net832,66.36µm
net739,66.06µm
clknet_1_1__leaf_net303,66µm
net462,65.9µm
net315,65.81µm
net949,65.56µm
clknet_1_0__leaf_net485,65.56µm
net1009,65.54µm
net795,65.36µm
net905,65.22µm
net870,65.2µm
net280,65.16µm
net801,65µm
net543,64.7µm
net690,64.7µm
net26,64.58µm
net974,64.12µm
net446,64.08µm
net886,63.94µm
net538,62.43µm
clknet_1_1__leaf_net832,61.96µm
clknet_1_1__leaf_net868,61.89µm
net261,61.54µm
net205,61.42µm
clknet_1_1__leaf_net19,61.08µm
net598,60.86µm
clknet_1_0__leaf_net969,60.82µm
net217,60.755µm
clknet_1_1__leaf_net485,60.74µm
net653,60.66µm
net910,60.66µm
net752,60.42µm
net401,60.405µm
net169,60.12µm
net392,60.06µm
net517,59.84µm
net938,59.72µm
net694,59.52µm
clknet_1_0__leaf_net1008,59.44µm
net245,59.32µm
net382,59.17µm
net326,59.14µm
net778,59.1µm
clknet_1_1__leaf_net969,58.96µm
net238,58.67µm
net341,58.565µm
net922,58.34µm
clknet_1_1__leaf_net169,58.28µm
net747,57.65µm
clknet_1_0__leaf_net111,57.58µm
net805,57.45µm
net809,57.45µm
net375,57.43µm
net879,57.32µm
net936,56.92µm
net700,56.88µm
net577,56.845µm
net811,56.81µm
net113,56.76µm
net416,56.7µm
net404,56.585µm
net891,56.57µm
net202,56.44µm
net459,56.42µm
net830,56.4µm
net9,56.22µm
clknet_1_0__leaf_net168,56.21µm
net973,56.1µm
net557,56.03µm
net547,55.96µm
net738,55.89µm
net852,55.29µm
net463,55.005µm
net918,54.88µm
net91,54.84µm
net61,54.61µm
net109,54.57µm
net903,54.52µm
clknet_1_0__leaf_net372,54.52µm
clknet_0_net992,54.14µm
net878,53.89µm
clknet_1_1__leaf_net961,53.76µm
net1086,53.66µm
net214,53.62µm
net665,53.58µm
net729,53.46µm
net143,53.345µm
net468,53.315µm
net424,53.2µm
clknet_0_net969,53.2µm
net290,52.82µm
net19,52.8µm
net114,52.68µm
net916,52.66µm
net191,52.62µm
net834,52.24µm
net1084,52.24µm
net967,52µm
net106,51.75µm
net930,51.46µm
net911,51.44µm
net144,51.05µm
net115,50.92µm
clknet_0_net967,50.82µm
net121,50.68µm
net895,50.52µm
net929,50.36µm
net183,50.3µm
clknet_0_net169,50.28µm
net499,50.22µm
clknet_1_0__leaf_net24,49.94µm
clknet_0_net978,49.84µm
net863,49.61µm
net469,49.6µm
net417,49.54µm
net864,49.5µm
clknet_1_1__leaf_net546,49.4µm
net347,49.28µm
net890,49.24µm
net757,49.16µm
net586,49.12µm
clknet_0_net464,49.04µm
net101,48.9µm
net166,48.8µm
net658,48.06µm
net768,48.04µm
net1021,47.72µm
net1036,47.62µm
clknet_0_net162,47.6µm
net303,47.26µm
clknet_1_1__leaf_net22,47.24µm
net203,47.1µm
clknet_0_net417,47.08µm
net925,46.98µm
net651,46.86µm
clknet_0_net769,46.8µm
net859,46.76µm
clknet_1_0__leaf_net769,46.76µm
clknet_0_net429,46.6µm
net724,46.58µm
net4,46.56µm
net682,46.45µm
net857,46.44µm
net937,46.44µm
net268,46.33µm
net847,46.1µm
net386,45.74µm
net868,45.7µm
net572,45.66µm
clknet_0_net832,45.48µm
net484,45.46µm
net893,45.45µm
net93,45.28µm
net894,45.1µm
net1092,45.04µm
clknet_0_net34,44.98µm
net965,44.94µm
net216,44.64µm
net599,44.635µm
clknet_1_0__leaf_net850,44.56µm
net265,44.49µm
net885,44.41µm
net999,44.39µm
net882,44.2µm
net122,44.19µm
clknet_1_0__leaf_net612,44.08µm
net932,43.98µm
clknet_0_net546,43.92µm
clknet_1_0__leaf_net427,43.6µm
clknet_1_0__leaf_net1002,43.515µm
clknet_0_net111,43.48µm
clknet_1_1__leaf_net427,43.38µm
net978,43.32µm
net111,43.12µm
net494,43.04µm
clknet_1_1__leaf_net160,43.03µm
net410,42.94µm
net897,42.86µm
net825,42.82µm
net824,42.58µm
net980,42.38µm
clknet_1_1__leaf_net25,42.17µm
clknet_1_0__leaf_net160,42µm
clknet_0_net176,41.56µm
clknet_1_1__leaf_net889,41.18µm
net313,41.16µm
clknet_1_1__leaf_net1002,41.16µm
net807,41.08µm
net956,40.78µm
net603,40.72µm
net87,40.68µm
net887,40.66µm
net263,40.5µm
net675,40.28µm
net837,40.28µm
net851,40.2µm
net827,40.1µm
net449,39.8µm
net966,39.72µm
net381,39.48µm
net74,39.38µm
net129,39.32µm
net625,39.24µm
clknet_1_0__leaf_net887,39.24µm
net388,39.18µm
net25,38.88µm
net601,38.86µm
net22,38.52µm
net946,38.52µm
net448,38.38µm
net498,38.06µm
net610,38.06µm
net815,37.94µm
net98,37.7µm
net278,37.64µm
clknet_1_0__leaf_net445,37.51µm
net302,37.49µm
net331,37.48µm
net107,37.35µm
net311,37.34µm
net445,37.32µm
clknet_1_0__leaf_net418,37.16µm
clknet_1_0__leaf_net986,37.145µm
net1067,37.12µm
net173,36.94µm
net168,36.82µm
net983,36.8µm
net744,36.77µm
net460,36.75µm
clknet_1_1__leaf_net769,36.72µm
net332,36.625µm
net100,36.52µm
net942,36.48µm
net60,36.41µm
net12,36.38µm
net62,36.36µm
net520,36.18µm
net65,36.18µm
net228,36.03µm
net553,35.99µm
net429,35.82µm
net616,35.5µm
clknet_1_1__leaf_net445,35.41µm
net889,35.34µm
net174,35.29µm
net683,35.26µm
net338,35.18µm
net312,35.155µm
net255,35.14µm
net257,34.82µm
net828,34.81µm
clknet_0_net770,34.8µm
net235,34.68µm
net555,34.46µm
clknet_1_0__leaf_net869,34.05µm
net164,33.98µm
net877,33.94µm
clknet_1_1__leaf_net986,33.8µm
net541,33.68µm
clknet_0_net849,33.64µm
clknet_0_net612,33.56µm
net823,33.46µm
net455,33.4µm
net59,33.32µm
net431,33.24µm
net608,33.16µm
clknet_1_1__leaf_net38,33µm
net785,32.69µm
net372,32.5µm
net38,32.08µm
net819,31.95µm
net612,31.94µm
net733,31.835µm
net24,31.82µm
clknet_1_1__leaf_net503,31.74µm
clknet_1_0__leaf_net303,31.7µm
net628,31.42µm
clknet_0_net35,31.26µm
clknet_1_1__leaf_net29,31.26µm
net850,31.24µm
net27,30.96µm
net712,30.93µm
clknet_1_1__leaf_net16,30.87µm
net769,30.78µm
net951,30.62µm
net904,30.56µm
clknet_0_net986,30.54µm
clknet_0_net848,30.28µm
net426,30.1µm
clknet_0_net888,29.7µm
net539,29.54µm
net597,29.4µm
net409,29.35µm
net536,29.24µm
clknet_1_1__leaf_net849,29.24µm
net157,29.22µm
net707,29.08µm
net607,28.86µm
clknet_1_1__leaf_net12,28.855µm
net363,28.7µm
net185,28.66µm
clknet_1_0__leaf_net12,28.645µm
clknet_1_0__leaf_net54,28.58µm
net869,28.56µm
net702,28.52µm
net563,28.345µm
clknet_0_net168,28.22µm
clknet_0_net616,28.14µm
net892,27.95µm
net68,27.905µm
net748,27.9µm
net1065,27.88µm
net497,27.84µm
net130,27.76µm
net230,27.74µm
net833,27.72µm
net470,27.7µm
clknet_0_net503,27.66µm
net211,27.64µm
net686,27.58µm
clknet_0_net39,27.58µm
net527,27.48µm
net123,27.46µm
net855,27.46µm
net351,27.38µm
net337,27.32µm
net719,27.3µm
net64,27.28µm
clknet_0_net371,27.12µm
clknet_1_1__leaf_net418,27.06µm
net901,27.02µm
net427,27µm
net860,27µm
net453,26.94µm
net364,26.92µm
clknet_1_0__leaf_net503,26.76µm
net909,26.72µm
net1066,26.52µm
clknet_0_net175,26.5µm
net440,26.48µm
net721,26.34µm
net485,26.3µm
net1010,26.2µm
clknet_1_1__leaf_net54,26.17µm
clknet_1_0__leaf_net889,26.14µm
clknet_0_net438,26.14µm
net435,26µm
clknet_1_0__leaf_net16,25.94µm
clknet_1_1__leaf_net371,25.92µm
net360,25.9µm
net465,25.77µm
net708,25.66µm
clknet_1_1__leaf_net617,25.64µm
clknet_0_net167,25.6µm
clknet_0_net29,25.58µm
net126,25.57µm
net1081,25.56µm
clknet_0_net25,25.46µm
clknet_0_net617,25.44µm
net330,25.36µm
net571,25.36µm
net195,25.33µm
net693,25.3µm
net70,25.12µm
clknet_0_net38,25.1µm
net537,25.04µm
net256,25.02µm
clknet_1_0__leaf_net25,24.74µm
net764,24.72µm
clknet_0_net516,24.72µm
net54,24.66µm
net161,24.63µm
net767,24.345µm
net758,24.32µm
clknet_0_net496,24.3µm
net321,24.2µm
clknet_0_net160,24.14µm
clknet_1_0__leaf_net342,24.1µm
net309,24µm
net794,23.92µm
clknet_1_0__leaf_net617,23.92µm
net531,23.84µm
net438,23.8µm
net495,23.72µm
net253,23.54µm
net286,23.54µm
net402,23.34µm
net447,23.22µm
clknet_0_net36,23.22µm
net760,23.215µm
net192,23.18µm
net201,23.11µm
net660,23.08µm
net1,22.94µm
net105,22.66µm
net710,22.66µm
net437,22.52µm
net421,22.46µm
net732,22.42µm
clknet_1_1__leaf_net190,22.26µm
net590,22.2µm
clknet_1_0__leaf_net616,22.2µm
net30,22.06µm
net356,22.02µm
net856,21.96µm
clknet_1_1__leaf_net167,21.93µm
net151,21.84µm
clknet_0_net372,21.76µm
net808,21.755µm
clknet_0_net24,21.7µm
clknet_0_net172,21.66µm
net489,21.56µm
clknet_0_net869,21.56µm
clknet_1_0__leaf_net30,21.54µm
net480,21.38µm
clknet_0_net430,21.38µm
clknet_0_net1008,21.32µm
net17,21.315µm
clknet_0_net485,21.24µm
clknet_1_0__leaf_net190,21.22µm
clknet_0_net157,21.22µm
clknet_0_net425,21.2µm
clknet_0_net30,21.2µm
net995,21.02µm
net1072,20.93µm
net377,20.88µm
net441,20.8µm
clknet_0_net54,20.66µm
clknet_1_0__leaf_net39,20.62µm
net209,20.54µm
clknet_0_net342,20.54µm
clknet_0_net12,20.54µm
net704,20.48µm
clknet_0_net303,20.46µm
net780,20.425µm
clknet_0_net19,20.38µm
net672,20.24µm
net947,20.2µm
clknet_0_net110,20.16µm
net542,20.14µm
clknet_0_net374,20.12µm
net774,20.09µm
net69,20.08µm
clknet_1_1__leaf_net887,20.07µm
net591,20.06µm
net248,20µm
net430,19.98µm
net52,19.9µm
net770,19.9µm
clknet_1_1__leaf_net978,19.88µm
clknet_0_net887,19.86µm
clknet_1_1__leaf_net35,19.86µm
net820,19.785µm
clknet_1_0__leaf_net1010,19.74µm
net411,19.7µm
net595,19.7µm
clknet_1_0__leaf_net304,19.66µm
net289,19.63µm
net295,19.565µm
clknet_0_net445,19.48µm
net1097,19.28µm
net773,19.27µm
net108,19.26µm
net82,19.2µm
net678,19.18µm
clknet_0_net351,19.18µm
clknet_0_net427,19.16µm
clknet_0_net304,19.16µm
net423,19.1µm
clknet_0_net541,19.1µm
net442,19.05µm
net806,19.02µm
clknet_0_net418,18.94µm
clknet_0_net356,18.9µm
clknet_0_net140,18.72µm
net43,18.705µm
net787,18.68µm
net630,18.64µm
clknet_1_1__leaf_net536,18.6µm
net779,18.56µm
net998,18.52µm
net425,18.5µm
net650,18.5µm
net507,18.44µm
clknet_0_net993,18.44µm
net167,18.42µm
net1002,18.4µm
net434,18.36µm
clknet_0_net889,18.36µm
net304,18.26µm
net525,18.18µm
clknet_0_net1002,18.18µm
clknet_1_0__leaf_net438,18.06µm
net501,18.02µm
net336,17.94µm
net631,17.94µm
net420,17.9µm
net993,17.8µm
clknet_0_net868,17.8µm
net661,17.76µm
net342,17.74µm
net231,17.48µm
net479,17.38µm
net393,17.36µm
clknet_0_net190,17.36µm
clknet_0_net16,17.36µm
net509,17.28µm
clknet_1_1__leaf_net39,17.28µm
net418,17.22µm
net656,17.21µm
net354,17.19µm
net16,17.14µm
net737,17.08µm
clknet_0_net22,17.06µm
net292,17µm
net554,16.94µm
clknet_0_net1010,16.88µm
clknet_0_net850,16.86µm
net821,16.84µm
clknet_0_net130,16.78µm
clknet_1_1__leaf_net770,16.74µm
clknet_1_1__leaf_net425,16.66µm
net505,16.62µm
net99,16.6µm
net160,16.56µm
net792,16.48µm
net51,16.44µm
clknet_0_net432,16.42µm
net140,16.3µm
clknet_1_0__leaf_net432,16.22µm
net179,16.14µm
net521,16.02µm
clknet_1_0__leaf_net351,16.02µm
net46,16µm
net629,16µm
net561,15.96µm
clknet_1_1__leaf_net36,15.8µm
net478,15.76µm
net668,15.69µm
clknet_0_net998,15.68µm
net181,15.64µm
in54,15.6µm
net853,15.5µm
net481,15.48µm
clknet_1_1__leaf_net504,15.44µm
net619,15.42µm
clknet_1_1__leaf_net616,15.41µm
net596,15.38µm
net573,15.34µm
net646,15.34µm
clknet_1_0__leaf_net157,15.34µm
clknet_1_0__leaf_net504,15.32µm
net1077,15.26µm
net457,15.16µm
net510,15.16µm
net31,15.14µm
net726,15.08µm
net1089,15.08µm
net876,15.02µm
in53,15µm
net306,14.96µm
net718,14.94µm
net398,14.9µm
net488,14.89µm
net436,14.88µm
net210,14.75µm
net188,14.7µm
clknet_0_net961,14.66µm
net691,14.57µm
clknet_0_net536,14.56µm
net755,14.5µm
clknet_1_1__leaf_net516,14.46µm
net175,14.3µm
clknet_0_net504,14.22µm
in22,14.2µm
in23,14.2µm
net496,14.2µm
net649,14.12µm
net323,14µm
net504,13.96µm
net655,13.955µm
net433,13.9µm
net444,13.86µm
net350,13.84µm
net642,13.84µm
clknet_1_0__leaf_net176,13.84µm
net749,13.8µm
net534,13.76µm
in26,13.74µm
net1050,13.68µm
net275,13.64µm
net593,13.62µm
clknet_1_1__leaf_net351,13.57µm
net680,13.56µm
in35,13.54µm
clknet_1_0__leaf_net29,13.48µm
net888,13.46µm
net506,13.4µm
net193,13.19µm
net396,13.18µm
net519,13.16µm
net419,13.115µm
clknet_1_1__leaf_net541,13.08µm
net540,13.03µm
clknet_1_1__leaf_net110,13.02µm
out59,12.97µm
clknet_1_1__leaf_net496,12.96µm
net259,12.93µm
net406,12.92µm
net674,12.92µm
clknet_1_0__leaf_net849,12.85µm
net395,12.84µm
net836,12.8µm
net138,12.74µm
clknet_1_0__leaf_net888,12.74µm
net271,12.7µm
net20,12.68µm
net94,12.68µm
net15,12.67µm
net49,12.64µm
clknet_1_1__leaf_net176,12.38µm
clknet_1_1__leaf_net342,12.32µm
net741,12.21µm
net695,12.2µm
clknet_1_1__leaf_net850,12.2µm
clknet_1_1__leaf_net432,12.125µm
out9,12.065µm
clknet_1_0__leaf_net35,12.02µm
net560,12.01µm
net272,11.92µm
in10,11.9µm
in21,11.9µm
net165,11.9µm
net654,11.88µm
net1070,11.8µm
net346,11.78µm
net772,11.78µm
net627,11.75µm
net1076,11.74µm
in28,11.7µm
clknet_1_0__leaf_net110,11.7µm
clknet_1_0__leaf_net374,11.63µm
net624,11.62µm
net355,11.6µm
net90,11.59µm
net176,11.58µm
net84,11.58µm
net684,11.56µm
net568,11.5µm
in13,11.44µm
in36,11.44µm
out52,11.36µm
clknet_1_0__leaf_net172,11.36µm
net622,11.34µm
net731,11.28µm
net1085,11.26µm
net145,11.24µm
net367,11.24µm
net190,11.16µm
in31,11.15µm
net711,11.12µm
net258,11.08µm
clknet_1_1__leaf_net157,11.04µm
net578,11.02µm
net110,10.92µm
net614,10.92µm
net1088,10.91µm
in34,10.9µm
net613,10.88µm
net623,10.84µm
net450,10.8µm
in27,10.78µm
net518,10.78µm
net266,10.76µm
net822,10.735µm
net641,10.7µm
net368,10.66µm
net579,10.44µm
net714,10.42µm
net585,10.38µm
in51,10.32µm
net1096,10.32µm
net611,10.28µm
net380,10.21µm
net466,10.12µm
net609,10.1µm
net667,10.08µm
net491,10.04µm
clknet_1_1__leaf_net430,10.02µm
net37,10µm
net569,10µm
net36,9.98µm
net493,9.96µm
net664,9.94µm
clknet_1_1__leaf_net175,9.94µm
net676,9.91µm
net357,9.88µm
clknet_1_1__leaf_net130,9.86µm
net734,9.82µm
net305,9.735µm
clknet_1_0__leaf_net167,9.73µm
net709,9.66µm
out34,9.64µm
net705,9.63µm
clknet_1_1__leaf_net1010,9.62µm
net428,9.54µm
clknet_1_0__leaf_net371,9.54µm
in12,9.52µm
in39,9.52µm
in46,9.52µm
in56,9.52µm
net604,9.52µm
net399,9.48µm
net762,9.48µm
clknet_1_1__leaf_net168,9.44µm
net962,9.44µm
in29,9.4µm
in32,9.4µm
in38,9.4µm
in44,9.4µm
in45,9.4µm
in49,9.4µm
in50,9.4µm
in52,9.4µm
in55,9.4µm
in57,9.4µm
in58,9.4µm
in59,9.4µm
in61,9.4µm
net1098,9.36µm
net736,9.28µm
net638,9.2µm
clknet_1_0__leaf_net36,9.16µm
net132,9.12µm
in48,9.09µm
in42,9.07µm
net528,9.06µm
out30,9.06µm
out55,9.06µm
net584,9.02µm
clknet_1_0__leaf_net848,8.995µm
net405,8.98µm
net826,8.98µm
net1079,8.98µm
net549,8.945µm
net477,8.94µm
net172,8.9µm
net652,8.9µm
net152,8.9µm
in8,8.83µm
net408,8.82µm
net116,8.785µm
net415,8.78µm
net39,8.7µm
net63,8.68µm
net954,8.68µm
net677,8.67µm
net640,8.64µm
in0,8.63µm
net648,8.56µm
net329,8.52µm
net89,8.52µm
out11,8.5µm
net753,8.48µm
clknet_1_1__leaf_net140,8.44µm
net482,8.4µm
in47,8.39µm
net530,8.36µm
net299,8.34µm
net1064,8.32µm
in5,8.29µm
net345,8.28µm
net97,8.2µm
net500,8.16µm
clknet_1_1__leaf_net172,8.16µm
clknet_1_0__leaf_net541,8.1µm
net1071,8.09µm
clknet_1_1__leaf_net888,8.06µm
clknet_1_0__leaf_net770,8.06µm
out15,8.04µm
out4,8.04µm
net634,8µm
net617,7.98µm
net745,7.98µm
net574,7.94µm
net848,7.94µm
net443,7.92µm
net75,7.9µm
clknet_1_1__leaf_net438,7.88µm
net606,7.8µm
net1094,7.8µm
out22,7.79µm
out56,7.79µm
net743,7.78µm
net788,7.74µm
in24,7.71µm
net294,7.7µm
clknet_1_1__leaf_net304,7.7µm
in40,7.69µm
net529,7.64µm
net659,7.64µm
clknet_1_1__leaf_net998,7.64µm
net186,7.6µm
net1057,7.54µm
net456,7.52µm
net1052,7.52µm
net600,7.515µm
net344,7.48µm
net516,7.48µm
in9,7.47µm
net156,7.38µm
net339,7.37µm
in20,7.35µm
in6,7.35µm
net689,7.34µm
net1062,7.34µm
net359,7.29µm
net790,7.275µm
net371,7.22µm
net483,7.22µm
net814,7.18µm
clknet_1_1__leaf_net30,7.14µm
net155,7.1µm
net285,7.1µm
net7,7.1µm
clknet_1_0__leaf_net516,7.1µm
net524,7.06µm
in7,7.03µm
in2,7.01µm
in43,7.01µm
net1095,6.98µm
in60,6.91µm
net615,6.9µm
net154,6.88µm
net1078,6.8µm
in15,6.79µm
clknet_1_1__leaf_net869,6.77µm
in16,6.69µm
in14,6.67µm
in25,6.67µm
in37,6.67µm
in3,6.65µm
out6,6.65µm
net644,6.6µm
net756,6.6µm
clknet_1_0__leaf_net998,6.48µm
net137,6.465µm
out54,6.45µm
in1,6.43µm
in33,6.33µm
in4,6.33µm
in41,6.31µm
net10,6.3µm
net177,6.3µm
net723,6.3µm
clknet_1_1__leaf_net848,6.3µm
net117,6.28µm
net742,6.26µm
net23,6.26µm
out53,6.23µm
net472,6.225µm
net750,6.18µm
net348,6.15µm
net56,6.14µm
net575,6.14µm
net657,6.14µm
net467,6.13µm
net184,6.12µm
out25,6.09µm
net1061,6.08µm
net766,6.02µm
in19,5.99µm
net189,5.98µm
net369,5.98µm
net282,5.94µm
net633,5.92µm
net29,5.86µm
net451,5.86µm
net626,5.86µm
net391,5.84µm
net407,5.84µm
clknet_1_1__leaf_net356,5.84µm
net251,5.8µm
net511,5.8µm
net567,5.8µm
in17,5.77µm
in18,5.77µm
in30,5.77µm
out10,5.77µm
out16,5.75µm
out18,5.75µm
out19,5.75µm
out2,5.75µm
out31,5.75µm
out60,5.75µm
clknet_1_1__leaf_net612,5.7µm
in11,5.65µm
out26,5.63µm
net544,5.49µm
out38,5.41µm
net687,5.38µm
net1049,5.34µm
net492,5.34µm
net720,5.34µm
