net,length_um
net564,115.39µm
net11,115.3µm
net776,114.97µm
net47,114.57µm
net318,113.73µm
net140,113.42µm
net549,113.14µm
net369,112.08µm
net719,110.96µm
clknet_1_0__leaf_net388,110.71µm
net577,107.8µm
net473,106.71µm
net590,106.215µm
net61,105.84µm
net785,105.66µm
net769,105.155µm
net753,104.34µm
net113,103.94µm
net717,103.58µm
net775,103.54µm
clknet_4_7_0_clk,102.82µm
clknet_4_0_0_clk,100.94µm
net119,100.44µm
net432,100.34µm
net67,98.9µm
net155,98.74µm
clknet_1_0__leaf_net377,97.96µm
net557,96.635µm
net741,95.98µm
net195,95.86µm
net2,95.74µm
net690,95.68µm
net678,95.22µm
net756,94.23µm
net738,94.14µm
net470,94.09µm
clknet_4_3_0_clk,94.09µm
net40,93.69µm
net764,92.71µm
net111,92µm
net347,91.9µm
net28,91.66µm
net88,90.38µm
net759,90.22µm
net551,90.1µm
clknet_4_1_0_clk,89.84µm
net352,89.22µm
net371,88.54µm
net100,88.36µm
net440,88.09µm
net103,88.08µm
net558,87.18µm
clknet_1_1__leaf_net388,86.565µm
net495,86.54µm
net709,85.84µm
net688,84.68µm
net94,84.52µm
net222,83.89µm
net536,83.78µm
net757,83.26µm
net482,82.97µm
net129,82.52µm
net685,81.58µm
net388,81.56µm
net238,80.46µm
net101,77.76µm
net281,77.54µm
net538,77.48µm
net367,77.06µm
net382,76.04µm
clknet_1_1__leaf_net381,75.96µm
net844,75.82µm
net334,75.24µm
net545,74.26µm
net82,73.94µm
net247,73.78µm
net760,73.76µm
net45,73.5µm
net8,73.5µm
net778,73.38µm
net408,73.33µm
net58,72.63µm
net694,72.38µm
net657,71.64µm
net724,71.48µm
net131,70.28µm
net732,70.14µm
net748,70.14µm
net705,69.9µm
net4,69.68µm
net487,69.51µm
net683,69.08µm
net781,68.36µm
net80,68.26µm
net186,68.1µm
net375,68.02µm
clknet_1_0__leaf_net749,67.98µm
net42,67.94µm
net428,67.685µm
net356,67.665µm
net29,67.56µm
net14,67.26µm
net157,67.25µm
net749,66.98µm
net726,66.94µm
net648,66.55µm
net603,65.535µm
net332,65.1µm
net13,64.78µm
net489,64.7µm
net68,64.63µm
net194,64.4µm
net712,64.34µm
net154,64.335µm
net509,64.305µm
net695,64.2µm
net728,64.18µm
net311,64µm
net391,63.95µm
net761,63.62µm
clknet_1_0__leaf_net489,63.28µm
net317,63.035µm
net784,62.9µm
net214,62.89µm
net10,62.7µm
net420,62.7µm
net78,62.585µm
net804,62.52µm
net226,62.44µm
net338,62.26µm
net735,62.02µm
net684,61.88µm
net745,61.82µm
net506,61.65µm
net537,61.4µm
net138,61.24µm
net645,60.6µm
net730,59.78µm
net196,59.605µm
net76,59.5µm
net810,59.12µm
net723,59.08µm
net471,58.82µm
net455,58.11µm
net348,57.6µm
net39,57.56µm
net752,57.43µm
net421,57.28µm
clknet_1_0__leaf_net581,56.79µm
net353,56.06µm
net457,55.82µm
net777,55.52µm
net0,55.46µm
net372,55.42µm
net89,54.66µm
net223,54.42µm
net668,54.42µm
net232,54.1µm
net563,54.04µm
net161,53.915µm
net637,53.81µm
net287,52.3µm
net96,52.1µm
net7,52.07µm
net581,52.06µm
net122,51.62µm
net359,51.38µm
net345,51.3µm
net755,51.28µm
net172,51.255µm
net462,50.78µm
clknet_1_0__leaf_net491,50.78µm
net150,50.46µm
net383,50.21µm
net720,50.08µm
net692,49.82µm
net574,49.78µm
clknet_1_1__leaf_net489,49.71µm
net617,49.5µm
net598,49.38µm
net164,49.375µm
net5,49.045µm
net595,48.58µm
net296,48.2µm
net92,48.06µm
net490,48.01µm
net681,47.64µm
net81,47.56µm
net492,47.41µm
net376,47.24µm
net249,47.2µm
net750,47.18µm
net629,47.055µm
clknet_1_0__leaf_net381,46.95µm
net436,46.62µm
net70,46.115µm
net329,45.74µm
net258,45.09µm
clknet_0_net749,44.92µm
net36,44.785µm
net786,44.26µm
net710,44.06µm
net429,43.76µm
clknet_1_0__leaf_net384,43.71µm
net52,43.54µm
net378,43.13µm
net483,42.88µm
net274,42.85µm
net87,42.715µm
net396,42.42µm
net572,42.36µm
clknet_0_net388,42.16µm
net530,42.14µm
net147,41.76µm
net302,41.62µm
net762,41.6µm
net626,41.53µm
net282,41.52µm
net59,41.44µm
net251,41.265µm
net620,41.24µm
net211,41.1µm
clknet_1_0__leaf_net371,41.08µm
clknet_1_1__leaf_net581,41.005µm
net390,40.8µm
net468,40.52µm
net307,40.51µm
net392,40.48µm
net706,40.18µm
net500,39.96µm
net448,39.94µm
net15,39.86µm
net3,39.84µm
net394,39.12µm
net417,39.02µm
net584,38.94µm
net328,38.6µm
net336,38.44µm
net149,38.33µm
net124,38.26µm
net19,38.2µm
net721,38.2µm
net228,37.96µm
net718,37.87µm
net666,37.86µm
net377,37.8µm
net467,37.1µm
net44,36.53µm
net823,36.3µm
net177,36.02µm
net461,35.85µm
net567,35.84µm
clknet_0_net374,35.8µm
net198,35.76µm
net115,35.72µm
net636,35.525µm
net358,35.52µm
net248,35.48µm
net33,35.45µm
net691,35.3µm
net234,35.04µm
net255,34.88µm
net361,34.88µm
net381,34.84µm
net54,34.7µm
net675,34.66µm
net23,34.44µm
net43,34.3µm
net491,34.14µm
net365,34.12µm
net395,34.1µm
net126,34µm
net163,33.8µm
clknet_1_1__leaf_net749,33.76µm
net817,33.74µm
net830,33.715µm
net160,33.675µm
clknet_1_1__leaf_net384,33.56µm
net610,33.46µm
net413,33.425µm
net386,33.38µm
net50,33.36µm
net152,33.18µm
net185,33.12µm
net437,32.875µm
net224,32.84µm
net782,32.69µm
clknet_1_1__leaf_net377,32.665µm
net264,32.46µm
net727,32.46µm
net128,32.36µm
net197,32.16µm
net708,31.72µm
net330,31.54µm
net242,31.52µm
clknet_1_0__leaf_net750,31.28µm
net71,31.12µm
net779,31.12µm
net166,31.1µm
net284,30.66µm
net485,30.66µm
net484,30.62µm
net515,30.51µm
net689,30.48µm
net325,30.02µm
clknet_0_net491,30µm
clknet_0_net500,29.88µm
net102,29.82µm
net783,29.7µm
net838,29.45µm
clknet_0_net371,29.4µm
net669,29.36µm
net837,29.36µm
net230,29.16µm
net451,29.16µm
clknet_0_net384,29.16µm
net839,29.16µm
net807,29.12µm
net319,29.06µm
net548,28.9µm
net327,28.88µm
net295,28.865µm
net384,28.86µm
net66,28.72µm
net534,28.42µm
net516,28.32µm
net443,28.24µm
net354,28.22µm
net109,28.105µm
net526,28.1µm
net580,28.09µm
net518,28.035µm
net153,28µm
net73,27.5µm
net159,27.26µm
net596,27.04µm
net136,26.68µm
net496,26.64µm
net351,26.62µm
net789,26.52µm
clknet_0_net385,26.48µm
clknet_0_net650,26.02µm
net513,25.8µm
net680,25.79µm
net591,25.76µm
net767,25.68µm
net63,25.67µm
clknet_0_net389,25.56µm
net618,25.54µm
net206,25.36µm
net357,25.26µm
net802,25.06µm
net478,25.02µm
net514,24.94µm
net139,24.92µm
net355,24.92µm
net134,24.8µm
clknet_1_1__leaf_net371,24.8µm
net27,24.72µm
net827,24.64µm
net291,24.46µm
net576,24.41µm
net309,24.34µm
net17,24.22µm
clknet_1_1__leaf_net750,24.12µm
clknet_0_net507,23.96µm
net107,23.78µm
net665,23.76µm
net667,23.6µm
net268,23.44µm
net540,23.42µm
net321,23.2µm
net207,23.18µm
net90,23.04µm
net175,23.015µm
net300,22.8µm
net362,22.6µm
net342,22.58µm
net414,22.38µm
net32,22.16µm
clknet_0_net651,22.14µm
clknet_1_1__leaf_net507,22.12µm
net179,22.04µm
net733,22µm
net212,21.9µm
net25,21.86µm
net531,21.8µm
net174,21.74µm
net533,21.675µm
net184,21.64µm
net263,21.56µm
net91,21.46µm
net616,21.335µm
net288,21.3µm
net517,21.3µm
net313,21.24µm
net621,21.2µm
net240,21.18µm
net270,21.12µm
clknet_0_net513,21.12µm
clknet_0_net270,21.02µm
net797,20.82µm
net315,20.78µm
net814,20.765µm
net304,20.74µm
net133,20.58µm
net793,20.56µm
net592,20.5µm
net165,20.47µm
net700,20.46µm
net831,20.365µm
clknet_1_1__leaf_net389,20.32µm
net843,20.28µm
net370,20.27µm
net438,20.16µm
clknet_1_1__leaf_net269,20µm
net123,19.98µm
net233,19.82µm
clknet_0_net269,19.76µm
net410,19.745µm
clknet_0_net581,19.72µm
net609,19.64µm
clknet_1_1__leaf_net651,19.545µm
net183,19.335µm
net305,19.28µm
net475,19.18µm
in42,19.14µm
net707,18.98µm
net593,18.8µm
net465,18.66µm
net110,18.64µm
clknet_0_net750,18.62µm
net368,18.6µm
net790,18.46µm
net236,18.25µm
net640,18.06µm
net586,18.02µm
net607,18.02µm
net716,17.98µm
net289,17.94µm
net290,17.92µm
net486,17.64µm
net798,17.6µm
net97,17.57µm
net335,17.56µm
net481,17.56µm
net407,17.48µm
net22,17.4µm
clknet_0_net489,17.18µm
net245,17.08µm
net641,16.88µm
net30,16.83µm
net35,16.82µm
net121,16.8µm
net799,16.7µm
net333,16.58µm
net219,16.4µm
net60,16.395µm
net143,16.3µm
net604,16.3µm
clknet_1_1__leaf_net650,16.22µm
net85,15.96µm
clknet_1_1__leaf_net486,15.94µm
net434,15.9µm
net552,15.8µm
net456,15.78µm
net286,15.64µm
net747,15.64µm
clknet_1_0__leaf_net374,15.3µm
net792,15.22µm
net519,15.14µm
net9,15.04µm
clknet_0_net486,14.96µm
net449,14.72µm
net108,14.66µm
net419,14.56µm
net69,14.55µm
net77,14.54µm
net217,14.52µm
net731,14.52µm
net788,14.46µm
net435,14.34µm
net55,14.23µm
net156,14.22µm
net208,14.1µm
net293,14.1µm
net322,14.08µm
net337,14.08µm
net594,14.04µm
net374,13.98µm
net588,13.945µm
net385,13.88µm
net813,13.84µm
net703,13.7µm
net746,13.64µm
net213,13.56µm
net106,13.54µm
net430,13.54µm
in34,13.32µm
net791,13.32µm
out10,13.3µm
net273,13.2µm
net624,13.2µm
clknet_0_net377,13.18µm
net463,13.16µm
net34,13.12µm
net625,13.05µm
net312,12.91µm
net780,12.88µm
clknet_1_1__leaf_net491,12.82µm
clknet_1_0__leaf_net513,12.8µm
net670,12.76µm
in32,12.7µm
net310,12.7µm
net503,12.64µm
clknet_1_0__leaf_net507,12.58µm
net815,12.58µm
net191,12.56µm
net215,12.54µm
net324,12.54µm
clknet_1_1__leaf_net373,12.54µm
net605,12.52µm
net203,12.46µm
clknet_1_0__leaf_net270,12.46µm
net210,12.34µm
net822,12.16µm
out29,12.065µm
net601,11.995µm
out17,11.94µm
out3,11.94µm
out5,11.94µm
net650,11.84µm
net137,11.8µm
net693,11.52µm
net415,11.5µm
net611,11.4µm
net499,11.36µm
net523,11.28µm
net655,11.28µm
in41,11.24µm
net510,11.24µm
net613,11.24µm
net842,11.24µm
net646,11.22µm
net635,11.165µm
net56,11.16µm
net520,11.12µm
net524,11.12µm
clknet_1_1__leaf_net385,11.1µm
net630,11.08µm
net555,11.045µm
clknet_1_0__leaf_net651,11.02µm
net16,11µm
net201,10.96µm
net227,10.86µm
net664,10.86µm
net158,10.845µm
net53,10.84µm
net441,10.81µm
net651,10.66µm
net402,10.63µm
net151,10.6µm
net6,10.56µm
net479,10.55µm
net292,10.54µm
clknet_0_net373,10.5µm
net18,10.4µm
net606,10.4µm
net278,10.38µm
net466,10.33µm
net426,10.12µm
net511,10.12µm
net256,10.09µm
net130,10.08µm
net398,9.98µm
out1,9.98µm
net205,9.78µm
in38,9.76µm
net647,9.7µm
in16,9.64µm
in22,9.64µm
in24,9.64µm
in25,9.64µm
in46,9.64µm
in48,9.64µm
in49,9.64µm
out15,9.64µm
out16,9.64µm
out18,9.64µm
out23,9.64µm
out7,9.64µm
net120,9.5µm
net643,9.44µm
net497,9.42µm
in18,9.4µm
net275,9.39µm
net480,9.36µm
in2,9.3µm
in44,9.3µm
net477,9.18µm
out12,9.06µm
out19,9.06µm
out26,9.06µm
out20,8.96µm
out40,8.96µm
out44,8.96µm
in30,8.84µm
in50,8.84µm
in51,8.84µm
clknet_1_1__leaf_net500,8.84µm
net833,8.79µm
in19,8.72µm
in21,8.72µm
in31,8.72µm
in36,8.72µm
in39,8.72µm
in43,8.72µm
in45,8.72µm
in47,8.72µm
out27,8.72µm
net373,8.7µm
net818,8.7µm
net542,8.56µm
net575,8.555µm
net824,8.52µm
net825,8.52µm
net812,8.51µm
net654,8.5µm
out0,8.5µm
out11,8.5µm
out21,8.5µm
out22,8.5µm
out24,8.5µm
out30,8.5µm
out34,8.5µm
out35,8.5µm
out6,8.5µm
out9,8.5µm
net841,8.48µm
net633,8.44µm
net84,8.44µm
net360,8.36µm
clknet_1_1__leaf_net270,8.26µm
clknet_1_0__leaf_net269,8.16µm
clknet_1_1__leaf_net374,8.14µm
net452,8.06µm
net299,8.02µm
net397,8.02µm
net331,7.86µm
net41,7.82µm
in23,7.81µm
net507,7.78µm
net535,7.78µm
in17,7.69µm
in29,7.69µm
in33,7.69µm
in37,7.69µm
net425,7.68µm
net170,7.64µm
net323,7.64µm
net525,7.6µm
net573,7.565µm
net529,7.5µm
clknet_1_0__leaf_net389,7.5µm
net423,7.48µm
net639,7.48µm
in1,7.47µm
net173,7.46µm
net615,7.415µm
net105,7.4µm
in15,7.37µm
in26,7.35µm
in35,7.35µm
net379,7.35µm
net246,7.34µm
net316,7.32µm
in9,7.25µm
net294,7.24µm
net340,7.22µm
net565,7.2µm
net543,7.18µm
net404,7.14µm
in40,7.11µm
net568,7.09µm
in5,7.03µm
in11,7.01µm
in28,7.01µm
net697,6.96µm
net661,6.84µm
net663,6.82µm
clknet_1_0__leaf_net650,6.8µm
in6,6.72µm
net320,6.72µm
net660,6.72µm
in8,6.67µm
net202,6.64µm
net608,6.64µm
net389,6.6µm
net619,6.5µm
net346,6.38µm
in12,6.33µm
net181,6.3µm
net544,6.3µm
net522,6.2µm
net599,6.18µm
net62,6.18µm
net829,6.18µm
net656,6.14µm
net634,6.125µm
out47,6.09µm
net512,6.06µm
net597,6.06µm
in14,6.04µm
net31,6.01µm
in10,5.99µm
net178,5.96µm
in13,5.92µm
net189,5.86µm
net399,5.86µm
net221,5.84µm
net341,5.84µm
net412,5.84µm
in7,5.8µm
net631,5.8µm
net820,5.8µm
in20,5.75µm
out2,5.75µm
out39,5.75µm
out43,5.75µm
out48,5.75µm
out51,5.75µm
net504,5.74µm
net687,5.72µm
net188,5.68µm
net405,5.68µm
net614,5.68µm
in3,5.65µm
in4,5.65µm
net589,5.6µm
net628,5.52µm
net579,5.5µm
net819,5.485µm
net20,5.48µm
net527,5.4µm
net180,5.34µm
net508,5.34µm
net800,5.34µm
in0,5.31µm
in27,5.31µm
net528,5.26µm
net254,5.22µm
net276,5.22µm
net450,5.22µm
net652,5.22µm
net662,5.14µm
net578,5.08µm
out13,5.07µm
out25,5.07µm
out28,5.07µm
out31,5.07µm
out33,5.07µm
out41,5.07µm
out45,5.07µm
out8,5.07µm
net272,5.06µm
clknet_0_net381,5.06µm
net644,5.02µm
net366,5µm
net600,5µm
net674,5µm
net387,4.94µm
net231,4.92µm
net454,4.92µm
net649,4.92µm
net285,4.88µm
net380,4.88µm
net403,4.88µm
net409,4.82µm
net493,4.82µm
net836,4.82µm
net498,4.8µm
net411,4.78µm
net262,4.76µm
clknet_1_1__leaf_net513,4.76µm
out14,4.73µm
out36,4.73µm
out49,4.73µm
net532,4.7µm
net199,4.65µm
net51,4.58µm
net583,4.54µm
net187,4.5µm
net229,4.48µm
net26,4.48µm
net459,4.48µm
net364,4.46µm
net638,4.42µm
net696,4.42µm
out32,4.39µm
out4,4.39µm
out42,4.39µm
out46,4.39µm
out50,4.39µm
net162,4.34µm
net840,4.34µm
net686,4.24µm
net401,4.22µm
net587,4.2µm
net803,4.12µm
net811,4.05µm
net146,4µm
net521,4µm
net622,4µm
net64,4µm
net653,4µm
net658,4µm
clknet_1_0__leaf_net385,4µm
net806,4µm
out37,3.93µm
out38,3.93µm
net125,3.9µm
net192,3.9µm
net562,3.9µm
net241,3.88µm
net297,3.88µm
net559,3.88µm
net659,3.88µm
net585,3.775µm
net190,3.77µm
net49,3.68µm
net442,3.66µm
net505,3.66µm
net566,3.66µm
net832,3.64µm
net582,3.59µm
net261,3.56µm
net301,3.54µm
net308,3.54µm
net472,3.54µm
clknet_1_0__leaf_net500,3.54µm
net193,3.46µm
net168,3.42µm
net350,3.42µm
net469,3.42µm
net556,3.42µm
net808,3.42µm
net218,3.22µm
net271,3.22µm
net422,3.22µm
net453,3.22µm
net623,3.22µm
net279,3.2µm
net57,3.19µm
net314,3.1µm
net37,3.1µm
net169,3.08µm
net237,3.08µm
net250,3.08µm
net280,3.08µm
net561,3.08µm
net801,3.08µm
net632,3.06µm
net266,2.96µm
clknet_1_0__leaf_net373,2.96µm
net816,2.96µm
net826,2.96µm
net235,2.84µm
net243,2.84µm
net571,2.76µm
net809,2.74µm
net569,2.72µm
net602,2.72µm
net167,2.64µm
net460,2.64µm
net303,2.62µm
net306,2.62µm
net642,2.62µm
net821,2.62µm
net257,2.595µm
net253,2.54µm
net805,2.5µm
net349,2.4µm
net393,2.3µm
net400,2.16µm
net427,2.16µm
net502,2.16µm
net554,2.16µm
net560,2.16µm
net269,2.04µm
net550,2.04µm
net627,2.04µm
net65,2.04µm
net416,1.84µm
net283,1.72µm
net418,1.72µm
clknet_1_0__leaf_net486,1.7µm
net828,1.7µm
net553,1.6µm
net476,1.38µm
net547,1.38µm
net787,1.38µm
net795,1.36µm
net244,1.26µm
net260,1.14µm
net835,1.045µm
net612,1.02µm
net239,0.92µm
net796,0.46µm
net834,0.46µm
