net,length_um
clknet_1_0__leaf_net478,5.925µm
net698,5.86µm
net36,5.84µm
net531,5.84µm
clknet_1_1__leaf_net563,5.84µm
clknet_1_1__leaf_net552,5.84µm
net348,5.8µm
out39,5.75µm
net364,5.72µm
net711,5.72µm
clknet_1_1__leaf_net142,5.72µm
net142,5.68µm
in7,5.65µm
net193,5.6µm
net311,5.6µm
net380,5.6µm
net5,5.6µm
net279,5.58µm
clknet_1_1__leaf_net460,5.58µm
net389,5.56µm
net680,5.56µm
net663,5.5µm
out19,5.41µm
out22,5.41µm
out35,5.41µm
net293,5.38µm
net471,5.35µm
net224,5.34µm
net444,5.34µm
net1001,5.34µm
in0,5.31µm
out29,5.29µm
out57,5.29µm
net624,5.22µm
net17,5.14µm
net618,5.1µm
clknet_1_0__leaf_net371,5.1µm
net525,5.095µm
out20,5.07µm
out25,5.07µm
out4,5.07µm
out49,5.07µm
out53,5.07µm
out6,5.07µm
net491,5.05µm
net989,5.04µm
net152,4.94µm
net103,4.93µm
net228,4.88µm
net368,4.88µm
net418,4.88µm
net419,4.88µm
net636,4.88µm
net656,4.76µm
out42,4.73µm
net975,4.65µm
out16,4.61µm
out24,4.61µm
out8,4.61µm
net984,4.6µm
net1002,4.56µm
clknet_1_0__leaf_net423,4.54µm
net211,4.46µm
net606,4.46µm
net980,4.46µm
net585,4.42µm
net676,4.41µm
out11,4.39µm
out2,4.39µm
out31,4.39µm
net737,4.34µm
net977,4.31µm
out28,4.27µm
out34,4.27µm
out47,4.27µm
net184,4.22µm
net582,4.22µm
net433,4.2µm
net992,4.2µm
net318,4.14µm
clknet_1_0__leaf_net379,4.005µm
net274,4µm
net317,4µm
net678,4µm
out21,3.93µm
out36,3.93µm
out43,3.93µm
out61,3.93µm
net220,3.9µm
net362,3.9µm
net127,3.88µm
net575,3.88µm
net600,3.88µm
net712,3.88µm
net730,3.88µm
net983,3.88µm
net168,3.68µm
net991,3.68µm
clknet_1_0__leaf_net395,3.68µm
net529,3.66µm
clknet_1_0__leaf_net276,3.66µm
net635,3.56µm
net607,3.54µm
net25,3.42µm
net554,3.42µm
net570,3.42µm
net578,3.42µm
clknet_1_1__leaf_net145,3.32µm
net613,3.3µm
net987,3.3µm
net141,3.22µm
net681,3.22µm
net616,3.2µm
net1003,3.1µm
net352,3.08µm
net39,3.08µm
net664,3.08µm
net651,3.06µm
clknet_1_0__leaf_net643,3.06µm
net530,2.98µm
net560,2.97µm
net282,2.96µm
net33,2.96µm
net505,2.96µm
net659,2.96µm
net687,2.96µm
clknet_1_0__leaf_net389,2.96µm
net125,2.86µm
net273,2.86µm
net631,2.86µm
net660,2.84µm
net982,2.84µm
net490,2.76µm
net574,2.76µm
net633,2.76µm
net523,2.74µm
net534,2.74µm
net323,2.64µm
net4,2.64µm
net333,2.62µm
net54,2.62µm
net865,2.62µm
clknet_1_0__leaf_net477,2.62µm
net118,2.53µm
net593,2.51µm
net249,2.5µm
net266,2.5µm
net355,2.5µm
net590,2.5µm
net602,2.5µm
net645,2.5µm
net668,2.5µm
net985,2.39µm
net439,2.38µm
net27,2.3µm
net474,2.3µm
net996,2.28µm
net240,2.16µm
net379,2.16µm
net978,2.16µm
net997,2.16µm
net171,2.125µm
net234,2.04µm
net41,2.04µm
net485,2.04µm
clknet_1_0__leaf_net439,2.04µm
net1023,2.04µm
net976,1.93µm
net246,1.84µm
net283,1.84µm
net990,1.84µm
net596,1.82µm
net470,1.75µm
net315,1.7µm
net956,1.7µm
net981,1.7µm
net986,1.7µm
clknet_1_0__leaf_net148,1.7µm
net1017,1.7µm
net1024,1.7µm
net995,1.38µm
net615,1.36µm
net257,0.92µm
net979,0.92µm
net10,0.46µm
net277,0.46µm
net412,0.46µm
clknet_1_1__leaf_net179,0.46µm
