net,length_um
in50,7.23µm
net129,7.22µm
net668,7.22µm
net618,7.21µm
net589,7.18µm
net834,7.12µm
out10,7.11µm
net919,7.1µm
net383,7.06µm
net49,7.06µm
clknet_1_1__leaf_net586,7.06µm
net267,7.04µm
net525,7µm
clknet_1_0__leaf_net597,6.995µm
clknet_1_0__leaf_net289,6.94µm
in20,6.79µm
net792,6.775µm
in7,6.77µm
net690,6.76µm
net170,6.74µm
net662,6.725µm
clknet_1_0__leaf_net920,6.72µm
net1079,6.72µm
net111,6.7µm
in3,6.69µm
in47,6.65µm
net861,6.64µm
net950,6.64µm
net183,6.62µm
net734,6.61µm
net531,6.5µm
clknet_1_0__leaf_net388,6.49µm
net713,6.46µm
out23,6.45µm
net1070,6.445µm
in19,6.43µm
net52,6.41µm
net533,6.4µm
clknet_1_1__leaf_net534,6.4µm
net632,6.38µm
net156,6.32µm
net189,6.32µm
in23,6.31µm
net172,6.3µm
net278,6.265µm
in9,6.26µm
net168,6.26µm
net232,6.26µm
net696,6.25µm
net528,6.08µm
clknet_1_1__leaf_net194,6.07µm
net847,6.06µm
net828,6.04µm
net377,6.02µm
net901,5.96µm
net418,5.94µm
net57,5.94µm
in11,5.92µm
clknet_1_0__leaf_net899,5.92µm
clknet_1_1__leaf_net371,5.92µm
net1065,5.9µm
net607,5.85µm
clknet_1_1__leaf_net316,5.84µm
net54,5.8µm
net1097,5.8µm
net177,5.78µm
net91,5.78µm
out11,5.75µm
out13,5.75µm
out34,5.75µm
out35,5.75µm
out49,5.75µm
net530,5.72µm
net10,5.68µm
net602,5.68µm
net592,5.68µm
net307,5.6µm
net395,5.6µm
net473,5.6µm
net716,5.6µm
net417,5.58µm
net188,5.56µm
clknet_1_0__leaf_net830,5.56µm
net385,5.52µm
net682,5.4µm
net736,5.38µm
out19,5.29µm
net367,5.26µm
net108,5.22µm
net401,5.22µm
net443,5.22µm
net631,5.22µm
net775,5.22µm
net913,5.22µm
net326,5.19µm
net33,5.18µm
clknet_1_0__leaf_net361,5.15µm
net358,5.14µm
net424,5.14µm
net665,5.1µm
out16,5.07µm
out24,5.07µm
out25,5.07µm
out31,5.07µm
out46,5.07µm
out8,5.07µm
net464,5.04µm
net440,5.02µm
net739,5.02µm
net429,5µm
net354,4.99µm
net287,4.985µm
out6,4.95µm
net340,4.94µm
net503,4.92µm
net733,4.92µm
net169,4.88µm
net407,4.88µm
net649,4.805µm
net163,4.8µm
net674,4.8µm
clknet_1_1__leaf_net1019,4.8µm
clknet_1_1__leaf_net530,4.76µm
out18,4.73µm
out27,4.73µm
net807,4.68µm
out14,4.61µm
out17,4.61µm
out30,4.61µm
net921,4.6µm
net587,4.58µm
net832,4.57µm
net626,4.54µm
net923,4.54µm
net706,4.51µm
net512,4.46µm
net280,4.42µm
net783,4.42µm
out1,4.39µm
out20,4.39µm
out26,4.39µm
out29,4.39µm
out32,4.39µm
out37,4.39µm
out43,4.39µm
out44,4.39µm
net376,4.36µm
net1103,4.34µm
net494,4.295µm
clknet_1_1__leaf_net647,4.22µm
net720,4.15µm
net258,4.14µm
net544,4.14µm
net319,4.12µm
net247,4.1µm
net685,4.08µm
net711,4.05µm
net235,4.02µm
net285,4µm
net316,4µm
net724,4µm
net870,4µm
net925,4µm
clknet_1_1__leaf_net374,4µm
net707,3.955µm
out21,3.93µm
out47,3.93µm
net920,3.88µm
net608,3.76µm
net68,3.76µm
net269,3.705µm
net437,3.68µm
net505,3.68µm
net135,3.56µm
net210,3.54µm
net912,3.54µm
net98,3.54µm
net495,3.44µm
net43,3.42µm
net902,3.42µm
net1090,3.42µm
net1109,3.42µm
net524,3.3µm
clknet_1_1__leaf_net365,3.3µm
net154,3.22µm
net474,3.22µm
net487,3.22µm
net34,3.1µm
net51,3.1µm
net686,3.1µm
net827,3.1µm
net139,3.08µm
net234,3.08µm
net272,3.08µm
net755,3.08µm
net928,3.08µm
clknet_1_1__leaf_net247,3.08µm
clknet_1_0__leaf_net429,3.08µm
net822,3.06µm
net141,2.96µm
clknet_1_1__leaf_net562,2.96µm
net800,2.89µm
net555,2.86µm
net603,2.81µm
net117,2.76µm
net1069,2.72µm
clknet_1_1__leaf_net388,2.72µm
net286,2.64µm
net735,2.62µm
net1098,2.62µm
net120,2.52µm
net297,2.5µm
net558,2.5µm
net693,2.5µm
net751,2.5µm
clknet_1_0__leaf_net258,2.5µm
net410,2.4µm
clknet_1_1__leaf_net339,2.4µm
net144,2.38µm
net430,2.38µm
net744,2.38µm
net1093,2.38µm
net492,2.3µm
net504,2.3µm
net1096,2.3µm
net292,2.285µm
net226,2.18µm
net1072,2.18µm
net76,2.18µm
net806,2.18µm
net143,2.16µm
net209,2.16µm
net225,2.16µm
net299,2.16µm
net436,2.16µm
net469,2.16µm
net496,2.16µm
clknet_1_0__leaf_net276,2.16µm
net127,2.04µm
net146,2.04µm
net1071,2.04µm
net638,2.04µm
net726,2.04µm
net924,2.04µm
net1067,2.04µm
clknet_1_0__leaf_net316,2.04µm
net386,1.915µm
net1088,1.84µm
net1078,1.72µm
net124,1.7µm
net173,1.7µm
net547,1.7µm
net642,1.7µm
net825,1.7µm
net78,1.685µm
clknet_1_0__leaf_net562,1.48µm
clknet_1_1__leaf_net340,1.48µm
net145,1.36µm
net359,1.36µm
net704,1.36µm
net1094,1.36µm
net332,1.02µm
clknet_1_0__leaf_net415,1.02µm
net635,0.92µm
net1068,0.92µm
