net,length_um
net934,190.635µm
net840,189.13µm
net136,188.21µm
net772,188.06µm
net1010,187.975µm
net55,187.3µm
net977,186.38µm
net994,186.37µm
net997,185.81µm
net939,184.235µm
net98,184.01µm
net1008,183.87µm
net940,183.66µm
net862,183.56µm
net936,182.34µm
net790,182.25µm
net388,181.23µm
net803,179.465µm
net917,179.25µm
net1040,179.02µm
net0,178.32µm
clknet_1_1__leaf_net794,177.33µm
clknet_1_1__leaf_net553,177.32µm
net30,177.28µm
net764,176.825µm
net852,176.19µm
net1081,175.92µm
net728,174.365µm
net958,173.98µm
net278,173.455µm
net96,170.38µm
net857,170.32µm
net845,169.545µm
net1006,169.315µm
net1053,168.9µm
net816,167.63µm
net733,166.98µm
net286,166.6µm
net54,166.32µm
clknet_1_0__leaf_net364,165.47µm
net881,164.115µm
net1041,163.455µm
net1050,163.13µm
net723,162.275µm
clknet_1_1__leaf_net414,162.18µm
net91,162.14µm
net778,162.115µm
net112,160.885µm
net257,160.19µm
net1031,159.37µm
net776,159.36µm
net152,158.88µm
net85,158.64µm
net819,158.095µm
clknet_1_0__leaf_net794,158.02µm
net970,156.96µm
net13,156.39µm
net820,156.34µm
net846,155.58µm
net1066,155.06µm
net135,154.92µm
clknet_1_0__leaf_net968,153.4µm
clknet_1_1__leaf_net993,153.26µm
net777,153.035µm
net597,152.915µm
net107,152.87µm
net771,152.86µm
clknet_1_1__leaf_net156,152.3µm
net979,151.93µm
clknet_4_0_0_clk,151.36µm
net740,150.64µm
clknet_4_13_0_clk,149.9µm
net127,149.05µm
net93,148.4µm
net1027,148.34µm
net867,147µm
clknet_1_0__leaf_net965,146.26µm
net120,146.02µm
clknet_4_3_0_clk,145.9µm
net1012,145.005µm
clknet_1_1__leaf_net164,143.57µm
net768,142.55µm
clknet_1_1__leaf_net448,142.39µm
net307,142.3µm
clknet_1_0__leaf_net147,142.2µm
net787,141.21µm
net856,141.11µm
net123,140.87µm
net720,140.52µm
net50,139.465µm
net888,139.42µm
net796,139.18µm
net211,138.315µm
net744,137.815µm
clknet_1_0__leaf_net993,137.71µm
net338,136.72µm
net885,135.14µm
net812,134.765µm
net212,134.06µm
net1004,133.98µm
clknet_1_1__leaf_net488,133.32µm
clknet_1_0__leaf_net967,131.99µm
net563,131.46µm
net830,130.46µm
clknet_1_0__leaf_net553,129.79µm
net941,129.24µm
net267,128.23µm
net928,128.22µm
net103,127.46µm
net966,127.05µm
net732,126.27µm
net210,125.9µm
net340,125.385µm
net760,125.33µm
net82,124.68µm
clknet_1_0__leaf_net969,123.74µm
clknet_1_0__leaf_net472,123.525µm
net770,123.48µm
net773,123.25µm
clknet_4_12_0_clk,123.09µm
net668,122.1µm
net1035,121.32µm
net336,121.24µm
net990,120.99µm
net1092,120.345µm
net169,120.26µm
net947,119.295µm
net92,119.14µm
net945,118.11µm
net53,118.055µm
net679,116.5µm
clknet_1_1__leaf_net504,116µm
net993,115.76µm
net949,115.59µm
clknet_4_14_0_clk,114.46µm
net94,114.38µm
net976,114.07µm
net855,113.99µm
net933,113.04µm
clknet_1_1__leaf_net250,112.67µm
net116,112.16µm
net775,111.5µm
net285,111.36µm
net203,111.29µm
net3,110.72µm
clknet_1_0__leaf_net964,110.42µm
clknet_4_15_0_clk,109.92µm
clknet_1_1__leaf_net967,109.6µm
net854,108.8µm
net794,108.54µm
net291,108.36µm
clknet_1_1__leaf_net474,107.675µm
net902,107.19µm
net480,106.725µm
net70,106.72µm
net983,106.69µm
net878,106.2µm
clknet_1_1__leaf_net462,106.08µm
net967,105.48µm
clknet_1_0__leaf_net504,105.42µm
net481,105.26µm
net218,104.99µm
net992,104.235µm
net1082,104.23µm
clknet_1_0__leaf_net446,104.12µm
net961,104.06µm
net335,103.94µm
clknet_1_1__leaf_net975,103.58µm
net515,102.98µm
net1052,102.91µm
net471,102.72µm
clknet_1_0__leaf_net156,101.03µm
net691,100.96µm
clknet_1_1__leaf_net364,100.65µm
net23,100.4µm
net666,100µm
net25,99.5µm
net369,99.35µm
clknet_1_0__leaf_net448,99.13µm
net789,99.125µm
clknet_1_0__leaf_net250,98.82µm
clknet_1_1__leaf_net870,98.76µm
net128,98.58µm
clknet_1_1__leaf_net172,98.09µm
net383,97.785µm
net214,97.44µm
clknet_1_0__leaf_net871,96.69µm
net901,96.24µm
net910,96.03µm
net839,95.48µm
net921,94.93µm
net157,94.265µm
net339,93.76µm
net793,93.62µm
net259,93.27µm
net173,93.23µm
net473,93µm
net147,92.38µm
clknet_1_0__leaf_net414,91.86µm
net35,91.82µm
net252,91.72µm
net980,91.24µm
net333,91.02µm
clknet_1_0__leaf_net172,90.99µm
net584,90.44µm
net472,90.42µm
clknet_1_0__leaf_net975,90.26µm
net16,90.23µm
net1055,90.16µm
clknet_1_0__leaf_net390,90.105µm
clknet_1_0__leaf_net271,89.98µm
net822,89.77µm
net1042,89.5µm
net274,89.44µm
net758,89.44µm
net848,89.32µm
clknet_1_1__leaf_net398,89.27µm
net220,89.015µm
clknet_1_1__leaf_net964,88.78µm
net448,88.52µm
net999,88.51µm
net903,88.42µm
net807,88.31µm
net6,88.26µm
clknet_1_1__leaf_net601,87.86µm
clknet_1_0__leaf_net455,87.86µm
net925,87.52µm
net1086,87.31µm
net943,87.1µm
clknet_1_1__leaf_net987,86.82µm
net968,86.24µm
net11,86.18µm
net528,86.18µm
clknet_1_0__leaf_net362,86.02µm
net829,85.93µm
net89,85.93µm
net306,85.885µm
clknet_1_0__leaf_net474,85.52µm
net171,85.46µm
net51,85.25µm
net68,85.245µm
net129,84.82µm
net17,84.71µm
net8,84.47µm
net390,84.38µm
clknet_1_0__leaf_net164,84.3µm
clknet_0_net472,83.81µm
net279,83.795µm
net916,83.74µm
net753,83.64µm
net724,83.62µm
net362,83.34µm
clknet_1_1__leaf_net377,83.16µm
net566,82.96µm
clknet_1_1__leaf_net401,82.81µm
net63,82.685µm
net29,82.34µm
net504,81.76µm
net467,81.68µm
net564,81.62µm
clknet_1_0__leaf_net428,81.32µm
net859,80.82µm
net245,80.81µm
net462,80.58µm
clknet_1_0__leaf_net377,80.425µm
net938,80.41µm
net144,80.065µm
net1030,79.81µm
net254,79.78µm
net101,79.58µm
net1056,79.44µm
net79,79.38µm
clknet_1_1__leaf_net814,79.32µm
clknet_1_0__leaf_net489,79.3µm
net642,79.28µm
net889,79.05µm
clknet_1_0__leaf_net462,78.66µm
clknet_0_net993,78.4µm
net268,78µm
net763,77.94µm
clknet_0_net990,77.94µm
clknet_1_0__leaf_net734,77.9µm
net46,77.83µm
clknet_1_1__leaf_net446,77.79µm
net784,77.52µm
clknet_1_0__leaf_net601,77.365µm
net384,77.35µm
clknet_1_0__leaf_net420,77.19µm
net935,77.1µm
clknet_1_1__leaf_net871,76.91µm
net964,76.62µm
net44,76.6µm
clknet_1_1__leaf_net472,75.86µm
net785,75.83µm
clknet_1_0__leaf_net990,75.8µm
net337,75.635µm
clknet_1_0__leaf_net573,75.24µm
clknet_1_1__leaf_net281,75.05µm
net1034,74.62µm
net975,74.52µm
clknet_1_0__leaf_net305,74.52µm
net788,74.48µm
clknet_1_1__leaf_net734,74.47µm
net503,74.45µm
net364,74.36µm
net465,74.32µm
net927,74.14µm
net781,74.08µm
net1001,73.89µm
net148,73.85µm
net824,73.61µm
net971,73.37µm
net722,73.355µm
net707,72.92µm
net879,72.77µm
net290,72.75µm
net133,72.56µm
net814,72.35µm
net114,72.04µm
clknet_0_net271,71.8µm
net110,71.68µm
clknet_1_1__leaf_net573,71.67µm
net955,71.32µm
net372,71.22µm
net886,71.19µm
net104,71.12µm
net806,70.95µm
net58,70.895µm
net334,70.605µm
net45,70.54µm
net952,70.1µm
net552,69.76µm
net912,69.74µm
net882,69.28µm
net172,69.24µm
clknet_1_1__leaf_net522,69.17µm
net842,69.1µm
net561,68.98µm
net344,68.87µm
clknet_1_0__leaf_net814,68.66µm
net332,68.525µm
net887,68.51µm
net780,68.35µm
clknet_1_0__leaf_net987,68.02µm
net973,67.795µm
net283,67.775µm
net446,67.58µm
net377,67.44µm
net627,66.98µm
net371,66.92µm
clknet_1_0__leaf_net980,66.76µm
net487,66.62µm
net573,66.56µm
net680,66.4µm
clknet_1_0__leaf_net165,66.34µm
net858,66.26µm
net363,66.14µm
net548,66.02µm
net517,66µm
clknet_1_1__leaf_net390,65.865µm
net600,65.53µm
clknet_1_0__leaf_net401,65.48µm
clknet_1_0__leaf_net398,65.34µm
net737,65.29µm
net731,64.96µm
net292,64.6µm
net553,64.36µm
net403,64.33µm
net950,64.205µm
net164,64.2µm
clknet_1_1__leaf_net436,64µm
net43,63.8µm
net258,63.64µm
net444,63.44µm
clknet_1_1__leaf_net287,63.36µm
net493,63.25µm
net145,63.17µm
clknet_0_net814,62.62µm
clknet_1_0__leaf_net299,62.58µm
net894,62.48µm
net360,62.44µm
net704,62.41µm
clknet_1_0__leaf_net522,62.2µm
net930,62µm
net1000,61.85µm
net439,61.78µm
net62,61.56µm
net119,61.405µm
clknet_0_net390,61.2µm
net954,61.19µm
net138,61.12µm
clknet_0_net487,61.08µm
net305,61.06µm
net386,60.91µm
net519,60.58µm
net769,60.48µm
net869,60.385µm
clknet_1_1__leaf_net455,60.34µm
net623,60.2µm
net239,60µm
net458,59.99µm
clknet_1_1__leaf_net489,59.92µm
clknet_1_1__leaf_net969,59.7µm
net100,59.63µm
net747,59.6µm
net818,59.6µm
clknet_1_0__leaf_net488,59.24µm
net134,59.23µm
net823,59.2µm
net9,58.93µm
clknet_0_net765,58.82µm
net201,58.58µm
net767,58.49µm
net932,58.18µm
net282,57.975µm
net546,57.84µm
net131,57.82µm
net516,57.64µm
net215,57.54µm
clknet_1_1__leaf_net570,57.265µm
clknet_1_0__leaf_net514,56.96µm
net22,56.89µm
net241,56.88µm
net428,56.84µm
clknet_1_0__leaf_net985,56.685µm
clknet_0_net488,56.48µm
net95,56.085µm
net871,56.06µm
clknet_1_1__leaf_net563,56.02µm
net883,55.9µm
clknet_1_0__leaf_net849,55.68µm
net688,55.51µm
clknet_1_0__leaf_net176,55.45µm
net474,55.42µm
net734,55.38µm
net716,55.02µm
clknet_1_0__leaf_net494,55.02µm
net904,55.01µm
net699,54.96µm
clknet_0_net964,54.8µm
net766,54.74µm
net832,54.68µm
net783,54.61µm
net703,54.56µm
net420,54.54µm
net452,54.37µm
net802,54.1µm
net751,53.88µm
net948,53.84µm
net847,53.76µm
net969,53.64µm
net804,53.46µm
clknet_1_0__leaf_net793,53.46µm
net4,53.24µm
net621,53.2µm
net222,52.99µm
net359,52.88µm
net418,52.86µm
net60,52.77µm
clknet_1_0__leaf_net851,52.7µm
net897,52.5µm
net614,52.25µm
clknet_0_net364,52.06µm
net673,51.92µm
clknet_1_0__leaf_net765,51.86µm
net866,51.67µm
net233,51.42µm
clknet_0_net377,51.38µm
net156,51.33µm
net455,51.22µm
net223,51.1µm
net311,51.01µm
net295,50.94µm
clknet_1_1__leaf_net372,50.92µm
clknet_0_net794,50.92µm
clknet_0_net975,50.52µm
net42,50.49µm
clknet_0_net305,50.46µm
clknet_1_1__leaf_net965,50.31µm
clknet_1_0__leaf_net357,50.3µm
net413,50.24µm
clknet_1_0__leaf_net281,50.16µm
net799,50.07µm
net301,50.02µm
net317,50µm
net118,49.87µm
net485,49.82µm
net801,49.66µm
net355,49.62µm
net951,49.38µm
clknet_0_net504,49.36µm
net263,49.28µm
clknet_1_0__leaf_net487,49.26µm
net779,49.24µm
net570,49.18µm
clknet_1_1__leaf_net851,49.08µm
clknet_0_net252,49µm
net207,48.98µm
net219,48.925µm
net601,48.92µm
net271,48.84µm
net755,48.825µm
net221,48.7µm
clknet_0_net793,48.56µm
net414,48.52µm
net805,48.52µm
net28,48.505µm
clknet_1_0__leaf_net207,48.485µm
net944,48.46µm
clknet_0_net362,48.4µm
net441,48.34µm
net88,48.18µm
net361,48.16µm
net466,48.16µm
clknet_1_1__leaf_net514,48.06µm
net153,47.98µm
net37,47.96µm
clknet_1_0__leaf_net570,47.85µm
net890,47.8µm
net12,47.78µm
net684,47.73µm
net957,47.56µm
net655,47.38µm
net739,47.345µm
clknet_1_0__leaf_net436,47.15µm
clknet_0_net553,46.9µm
net693,46.63µm
net1046,46.56µm
net509,46.52µm
clknet_0_net573,46.5µm
net66,46.49µm
net71,46.4µm
clknet_1_1__leaf_net428,46.34µm
net557,46.28µm
clknet_0_net446,46.24µm
net469,46.21µm
clknet_0_net462,46.18µm
clknet_1_0__leaf_net563,46.15µm
clknet_1_0__leaf_net263,46.1µm
net197,45.94µm
net985,45.8µm
clknet_1_0__leaf_net178,45.74µm
net522,45.44µm
net464,45.26µm
clknet_1_0__leaf_net372,45.26µm
clknet_1_1__leaf_net206,45.22µm
net434,45.14µm
net500,44.94µm
net899,44.93µm
net178,44.84µm
net99,44.83µm
net21,44.78µm
net76,44.74µm
net276,44.52µm
clknet_1_1__leaf_net305,44.48µm
clknet_1_0__leaf_net850,44.42µm
net633,44.34µm
net90,44.2µm
clknet_1_0__leaf_net556,43.99µm
net67,43.8µm
net895,43.53µm
net347,43.43µm
net727,43.34µm
net607,43.28µm
net559,43.14µm
net786,43.12µm
net83,43.1µm
net836,42.935µm
net1093,42.88µm
net281,42.86µm
net489,42.64µm
net868,42.64µm
net965,42.62µm
net987,42.62µm
clknet_1_0__leaf_net186,42.56µm
net167,42.46µm
net861,42.2µm
clknet_1_1__leaf_net434,42.12µm
clknet_0_net618,42.12µm
clknet_1_1__leaf_net254,42.08µm
clknet_1_0__leaf_net445,42µm
clknet_0_net631,41.84µm
clknet_1_1__leaf_net304,41.8µm
clknet_0_net448,41.74µm
net20,41.72µm
net61,41.7µm
clknet_1_1__leaf_net357,41.69µm
clknet_0_net968,41.64µm
clknet_0_net969,41.62µm
net915,41.3µm
clknet_0_net609,41.2µm
net488,41.1µm
net880,41.01µm
clknet_1_0__leaf_net559,41.01µm
net357,40.9µm
net38,40.88µm
clknet_1_1__leaf_net362,40.84µm
net351,40.78µm
clknet_0_net290,40.76µm
net449,40.72µm
clknet_1_1__leaf_net849,40.52µm
net725,40.46µm
net982,40.4µm
net494,40.36µm
clknet_1_1__leaf_net555,40.3µm
clknet_0_net414,40.26µm
net782,40.2µm
net87,40.18µm
net329,40.16µm
net843,40.16µm
net626,40.095µm
clknet_1_0__leaf_net870,40.09µm
clknet_0_net428,39.82µm
net527,39.805µm
net436,39.7µm
net742,39.58µm
net10,39.565µm
net746,39.3µm
net908,39.08µm
clknet_1_0__leaf_net187,38.94µm
net657,38.66µm
clknet_0_net186,38.5µm
net18,38.36µm
net213,38.32µm
net255,38.28µm
clknet_1_0__leaf_net295,38.12µm
net316,38.02µm
net667,37.72µm
net251,37.68µm
net39,37.66µm
clknet_1_1__leaf_net461,37.62µm
net701,37.48µm
net556,37.42µm
clknet_1_1__leaf_net793,37.24µm
clknet_0_net153,37.16µm
net40,37.12µm
net877,37.11µm
net525,37.1µm
net923,36.78µm
net547,36.77µm
net438,36.57µm
clknet_1_1__leaf_net556,36.525µm
clknet_0_net206,36.44µm
net543,36.4µm
net244,36.36µm
net422,36.32µm
net711,35.82µm
clknet_1_0__leaf_net653,35.8µm
clknet_0_net503,35.74µm
clknet_1_1__leaf_net496,35.68µm
net310,35.36µm
clknet_1_1__leaf_net251,35.28µm
net694,35.18µm
clknet_0_net967,35.18µm
net896,35.08µm
clknet_1_0__leaf_net609,35.02µm
net302,34.965µm
net800,34.94µm
clknet_0_net266,34.9µm
clknet_1_1__leaf_net765,34.89µm
net483,34.84µm
net774,34.59µm
clknet_1_1__leaf_net263,34.38µm
net761,34.35µm
net57,34µm
net343,33.905µm
clknet_1_0__leaf_net254,33.87µm
net275,33.68µm
clknet_1_1__leaf_net618,33.64µm
net531,33.56µm
clknet_1_0__leaf_net314,33.54µm
net906,33.44µm
net715,33.42µm
clknet_0_net147,33.32µm
net596,33.28µm
clknet_0_net180,33.28µm
net698,33.24µm
clknet_1_1__leaf_net633,33.22µm
clknet_0_net202,33.18µm
net821,33.12µm
clknet_0_net474,33.1µm
net991,33µm
clknet_0_net308,33µm
net757,32.92µm
clknet_0_net892,32.84µm
clknet_1_0__leaf_net633,32.735µm
clknet_0_net275,32.58µm
clknet_1_0__leaf_net313,32.48µm
net398,32.4µm
net5,32.38µm
clknet_1_1__leaf_net487,32.36µm
net262,32.3µm
clknet_1_1__leaf_net631,32.19µm
clknet_0_net207,32.18µm
clknet_1_0__leaf_net182,31.96µm
clknet_1_1__leaf_net202,31.91µm
net330,31.83µm
net651,31.82µm
clknet_1_1__leaf_net295,31.62µm
clknet_0_net176,31.34µm
clknet_0_net198,31.26µm
net669,31.22µm
clknet_1_1__leaf_net445,31.2µm
net851,31.18µm
clknet_1_0__leaf_net893,31.12µm
clknet_0_net505,31.08µm
clknet_1_1__leaf_net420,31.03µm
clknet_0_net287,31µm
net696,30.89µm
net182,30.86µm
net312,30.84µm
clknet_0_net251,30.82µm
net287,30.78µm
clknet_0_net514,30.78µm
clknet_1_1__leaf_net980,30.54µm
net391,30.44µm
net599,30.325µm
net593,30.32µm
clknet_1_1__leaf_net313,30.32µm
clknet_1_0__leaf_net502,30.08µm
net270,30.06µm
net490,30.06µm
net682,30µm
clknet_0_net601,29.98µm
clknet_1_1__leaf_net891,29.9µm
clknet_1_1__leaf_net1068,29.8µm
clknet_1_1__leaf_net850,29.67µm
clknet_0_net496,29.62µm
clknet_1_0__leaf_net795,29.54µm
net726,29.45µm
net331,29.44µm
clknet_0_net357,29.44µm
net419,29.4µm
clknet_0_net494,29.4µm
clknet_1_0__leaf_net1069,29.3µm
clknet_0_net795,29.28µm
clknet_1_0__leaf_net618,29.26µm
clknet_1_1__leaf_net153,29.02µm
clknet_1_0__leaf_net513,28.99µm
clknet_0_net459,28.98µm
net618,28.94µm
clknet_0_net461,28.94µm
net523,28.865µm
clknet_1_0__leaf_net204,28.86µm
net81,28.82µm
clknet_0_net265,28.78µm
net529,28.72µm
net837,28.605µm
clknet_0_net611,28.56µm
net884,28.51µm
net674,28.4µm
clknet_1_0__leaf_net960,28.34µm
clknet_0_net629,28.2µm
net476,28.1µm
clknet_0_net401,28.06µm
net749,28.05µm
net741,28µm
clknet_0_net199,27.94µm
net313,27.9µm
clknet_0_net871,27.86µm
clknet_1_1__leaf_net960,27.84µm
clknet_1_1__leaf_net314,27.8µm
clknet_0_net182,27.54µm
net513,27.48µm
net324,27.4µm
clknet_0_net312,27.4µm
clknet_0_net434,27.36µm
net217,27.34µm
clknet_1_0__leaf_net180,27.28µm
clknet_1_0__leaf_net459,27.22µm
clknet_0_net165,27.2µm
net631,27.18µm
clknet_0_net849,27.14µm
clknet_0_net832,27.12µm
clknet_1_0__leaf_net832,27.03µm
net849,27.02µm
clknet_0_net175,27.02µm
clknet_0_net585,27.02µm
clknet_0_net436,26.94µm
clknet_1_1__leaf_net513,26.88µm
clknet_1_0__leaf_net297,26.845µm
clknet_1_1__leaf_net795,26.84µm
net743,26.8µm
clknet_0_net193,26.76µm
net864,26.68µm
net639,26.66µm
clknet_0_net872,26.48µm
net410,26.34µm
net27,26.305µm
clknet_1_0__leaf_net631,26.22µm
clknet_0_net735,26.1µm
net314,26.08µm
clknet_0_net870,26.06µm
net996,26.04µm
net610,25.96µm
clknet_1_1__leaf_net552,25.94µm
net689,25.88µm
clknet_0_net420,25.84µm
clknet_1_0__leaf_net389,25.83µm
clknet_0_net447,25.82µm
net111,25.8µm
clknet_0_net489,25.74µm
clknet_0_net455,25.68µm
clknet_0_net389,25.56µm
clknet_1_0__leaf_net251,25.56µm
net297,25.5µm
clknet_1_1__leaf_net193,25.36µm
net664,25.31µm
net243,25.12µm
clknet_0_net513,25.06µm
clknet_0_net295,25.06µm
net299,25µm
net594,24.96µm
clknet_0_net583,24.92µm
clknet_1_0__leaf_net153,24.88µm
net392,24.85µm
clknet_1_0__leaf_net434,24.84µm
net280,24.8µm
clknet_1_1__leaf_net248,24.8µm
clknet_1_1__leaf_net186,24.66µm
net963,24.54µm
clknet_0_net529,24.5µm
clknet_0_net538,24.44µm
clknet_1_1__leaf_net585,24.38µm
net249,24.26µm
clknet_1_1__leaf_net559,24.14µm
clknet_1_1__leaf_net985,24.12µm
clknet_0_net490,24.06µm
net453,24.04µm
net456,24.02µm
net31,23.985µm
clknet_0_net851,23.98µm
clknet_0_net1068,23.98µm
clknet_0_net965,23.88µm
clknet_1_1__leaf_net204,23.875µm
net540,23.79µm
net907,23.76µm
clknet_0_net164,23.54µm
clknet_0_net248,23.52µm
net165,23.4µm
net176,23.38µm
net507,23.38µm
clknet_0_net297,23.26µm
net562,23.14µm
net929,23.12µm
clknet_0_net254,23.12µm
clknet_1_0__leaf_net308,23.1µm
clknet_1_1__leaf_net735,23.04µm
clknet_1_0__leaf_net174,23.02µm
net634,22.98µm
net400,22.88µm
clknet_0_net281,22.88µm
clknet_1_1__leaf_net872,22.8µm
net974,22.74µm
net132,22.72µm
clknet_0_net204,22.62µm
clknet_0_net813,22.6µm
net497,22.44µm
net498,22.42µm
clknet_0_net269,22.42µm
net697,22.38µm
net591,22.36µm
clknet_1_0__leaf_net735,22.36µm
net833,22.34µm
net304,22.32µm
net875,22.2µm
clknet_1_1__leaf_net832,22.19µm
net432,22.16µm
clknet_0_net463,22.04µm
net188,22µm
net162,21.96µm
clknet_0_net815,21.96µm
clknet_0_net172,21.96µm
net385,21.9µm
clknet_0_net174,21.9µm
net41,21.86µm
net648,21.82µm
net872,21.8µm
clknet_1_0__leaf_net287,21.74µm
net323,21.72µm
clknet_0_net850,21.675µm
net354,21.58µm
net348,21.54µm
net750,21.51µm
net237,21.46µm
clknet_0_net376,21.46µm
clknet_1_0__leaf_net175,21.44µm
net603,21.42µm
net654,21.42µm
clknet_0_net620,21.4µm
clknet_0_net985,21.34µm
clknet_0_net263,21.3µm
clknet_1_0__leaf_net275,21.26µm
clknet_1_1__leaf_net266,21.25µm
net874,21.21µm
clknet_1_0__leaf_net872,21.2µm
net206,21.12µm
net526,21.06µm
clknet_0_net398,21.04µm
net356,21.025µm
clknet_0_net512,21µm
net395,20.97µm
net730,20.96µm
net379,20.88µm
net624,20.88µm
net179,20.86µm
net635,20.86µm
net1091,20.84µm
net181,20.78µm
clknet_0_net187,20.74µm
clknet_1_1__leaf_net174,20.7µm
clknet_1_0__leaf_net463,20.64µm
net73,20.62µm
clknet_0_net314,20.62µm
clknet_0_net450,20.62µm
net629,20.6µm
clknet_1_1__leaf_net182,20.56µm
clknet_1_1__leaf_net502,20.46µm
net592,20.24µm
net538,20.2µm
net555,20.12µm
clknet_0_net299,20.12µm
clknet_1_1__leaf_net815,20.02µm
net581,19.98µm
net463,19.96µm
net205,19.94µm
net860,19.86µm
net920,19.86µm
clknet_0_net249,19.84µm
net289,19.56µm
net250,19.48µm
clknet_1_1__leaf_net165,19.48µm
net190,19.46µm
net838,19.44µm
clknet_0_net522,19.44µm
clknet_1_0__leaf_net1068,19.38µm
clknet_0_net1069,19.36µm
net260,19.22µm
net532,19.2µm
clknet_0_net653,19.2µm
net405,19.13µm
net652,19.12µm
net505,18.84µm
net501,18.82µm
net349,18.785µm
net817,18.74µm
clknet_1_0__leaf_net892,18.68µm
net235,18.64µm
net583,18.62µm
net708,18.62µm
clknet_0_net633,18.52µm
net735,18.48µm
net168,18.36µm
net2,18.29µm
net712,18.25µm
clknet_0_net563,18.24µm
net533,18.22µm
net825,18.2µm
clknet_0_net548,18.18µm
net558,18.06µm
net115,18µm
net998,17.945µm
net672,17.93µm
net706,17.86µm
clknet_1_1__leaf_net490,17.82µm
clknet_0_net559,17.82µm
net834,17.68µm
clknet_1_0__leaf_net891,17.64µm
net209,17.6µm
net995,17.59µm
net187,17.52µm
net194,17.52µm
net647,17.48µm
net191,17.44µm
clknet_1_0__leaf_net555,17.44µm
net7,17.4µm
clknet_0_net552,17.36µm
net401,17.34µm
net892,17.26µm
net407,17.18µm
net937,17.14µm
clknet_0_net304,17.12µm
net175,17.06µm
clknet_0_net555,17.06µm
clknet_0_net445,17.04µm
net585,17.02µm
net575,17µm
clknet_1_1__leaf_net178,16.98µm
net208,16.93µm
clknet_0_net980,16.86µm
net574,16.78µm
clknet_0_net156,16.78µm
net514,16.76µm
net450,16.75µm
clknet_1_1__leaf_net620,16.72µm
net660,16.64µm
clknet_1_0__leaf_net529,16.62µm
clknet_0_net734,16.58µm
net315,16.56µm
net873,16.47µm
net248,16.44µm
clknet_1_1__leaf_net275,16.44µm
net198,16.36µm
net174,16.3µm
net454,16.22µm
clknet_0_net891,16.18µm
clknet_1_1__leaf_net611,16.14µm
clknet_1_1__leaf_net512,16.08µm
net199,16.06µm
net512,16.02µm
net835,15.9µm
net685,15.87µm
net180,15.84µm
net242,15.75µm
net234,15.7µm
net78,15.64µm
clknet_1_0__leaf_net611,15.56µm
net752,15.32µm
clknet_0_net178,15.22µm
net442,15.2µm
net900,15.18µm
net620,15.16µm
clknet_1_0__leaf_net813,15.12µm
net762,15.1µm
net193,15.06µm
